cluster,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
lv,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
opt,,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0
planning_horizon,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
links,residential rural water tanks discharger,-919.3081168347708,-1065.7554281173097,-26265.148897958803,-1262.767859346688,-212.95426334234935,-164.31733453226707,-32.17882893097109,-618.2532522387855,-5804.686559610469,-2320.084460561662,-2004.8508867965938,-629.6377561966797,-437.9780817354467,-112.44217258072706,-769.2216553935605,-1504.5486934474766,-3852.915770550877,-1435.4925220033783,-1157.4032926510263,-401.2618278206696,-681.9219199326781,-661.8101194454648,-630.9947303952295,-2238.746521386698,-1374.8833761985525,-2196.310524731858,-1333.7005384255608,-2606.010137734249,-620.3937652678856,-614.509974340825,-687.6553355315882,-6255.452412196573,-1354.8703517761196,-615.4583864595015,-2249.1708514572,-671.6719605373951,-476.2170976050902,-549.5001129636012,-3446.3158401766996,-1223.9874506759888,-10030.048530896682,-1741.2206002229086
links,residential urban decentral air heat pump,72280480.75131224,62799843.43928213,82827024.38340876,91646898.79522529,87445285.41659194,84376372.45299402,71018514.20899642,72273547.91186172,56685082.35332112,65079438.165458225,79696211.1306516,86575451.30106393,85686745.46505056,77867645.04812604,72265062.20407717,57755745.98033077,52425456.72526156,67377692.35527876,78395459.6669271,78134854.03566888,81942765.15372348,72267919.75681232,57734122.54337834,50789085.18386717,47677026.17688456,63315768.83761286,63760980.441705175,82094747.73784886,72284650.86029938,57314281.11969536,49153745.34223281,41398881.163849324,46891550.87546559,50382488.723829046,83322240.33197099,72274893.97440612,55880326.13183316,43140266.3550847,40021291.903834775,34407906.201785535,37432766.56849115,82189067.79765438
links,residential urban decentral gas boiler,12699723.511310855,16760229.425386235,8916805.50256938,5756705.580176648,5932036.215611877,5471117.129117066,6099011.883720652,12701791.08370588,18472203.48194637,15680854.490982201,10073287.111988585,6659667.817605632,5988070.299797318,4751086.4765777085,12704299.013565416,18371413.464976847,19698032.867744848,14577237.923995594,9485046.358457398,8270063.178881606,3763266.970651189,12703550.366051229,18383361.77545051,20439798.582761988,20469604.921122372,15742681.051607829,14325065.005965048,4122755.5191269405,12698509.038217748,18518218.93966719,21163348.067328453,22130778.658946335,20930943.454914417,18230812.16045024,4297322.029932634,12701438.966794662,18909120.000138428,22605215.333597012,22717391.299317632,24469419.619559385,22206002.510949906,4729049.571163643
links,residential urban decentral oil boiler,453953.8616229282,666113.5194907247,115526.47661419818,93419.02072860327,,,,452128.834776061,506534.2887348352,393042.9854093909,129078.58370660507,,,,447142.92360317975,265580.28750275745,325448.10491229664,203269.38623665035,,,,452748.36381546885,263529.8890798793,322822.2056055381,225248.33579378965,,,,456402.6197197065,271840.0727459577,174250.26541274786,314785.68568272877,,,,453067.1343711049,322251.416539356,176074.62443561095,316111.18918121565,,,
links,residential urban decentral resistive heater,-875994.586362876,-439673.4520064499,-2036929.5793546326,-1991370.387845926,-1987325.870318424,-1946908.873775538,-2661511.52473763,-877109.2165338853,-463374.549022214,-1022595.9937833901,-1659063.5060557984,-1717675.667176485,-1389679.8851284422,-2157506.1545076184,-880137.3421157692,-449940.23122776113,-903171.7283634571,-1130989.190205453,-1570593.101243807,-1461261.4230658635,-1952546.040641591,-876747.4820131157,-448100.14838554244,-757843.2412255257,-1215131.727912603,-640008.7764076358,-544287.9874364957,-1705234.445001429,-874473.0847325288,-443336.8480342175,-708636.7468973631,-1297145.2974094637,-536476.9790696912,-651905.3848206196,-1358935.397207819,-876529.7020539958,-455923.93185598496,-841756.0755801359,-1186489.3583861608,-652141.2315655947,-585259.0621701805,-1316528.8709557578
links,residential urban decentral water tanks charger,-414.8424582949324,-1123.762866992628,-15469.096045193917,-591.487623839967,-77.25968853439258,-36.740680692157696,-9.087872607175981,-274.3219811796753,-3191.412179469,-1891.0140590357296,-914.4597679142553,-193.8200753155811,-130.5389000795035,-33.85758379221997,-355.6922407331065,-705.1332855829764,-1601.9328301005098,-873.3750771159275,-330.47053406092914,-118.58747847712164,-197.14051050890248,-293.11982252540565,-294.75460218094577,-812.8358167435308,-1095.7895347554213,-732.0763043343904,-434.26590238348035,-695.4378137988342,-255.47249595036305,-274.86318979551015,-403.8418622448007,-4970.321558368938,-497.54659285236175,-184.2945228459746,-643.3560333697783,-300.78730581748505,-240.45578369456416,-290.27125273453953,-2905.645672648152,-551.3396932090232,-2930.3051150434876,-454.2177641069529
links,residential urban decentral water tanks discharger,-345.85982448823825,-943.2284078728826,-12990.808794434197,-496.55618326526155,-64.75911740973709,-30.816790490696718,-7.612354818354326,-228.69338963282325,-2673.8149266011824,-1588.0914616511109,-767.671537536542,-162.6047919657667,-109.51271846508837,-28.388042990849186,-296.56969807482346,-589.880014073342,-1344.0860144419275,-733.2717263805998,-277.1899686412312,-99.49299600982829,-165.43929431840763,-244.2838423665844,-246.71379660526054,-681.7172316404176,-919.9180721002767,-614.0951481521861,-364.3618066775364,-583.4797750987627,-212.8553845922454,-229.94386744203462,-338.3114969190567,-4171.985887763076,-417.5208056715146,-154.66889975517347,-539.8515350714333,-250.74352881129403,-201.3466458016287,-242.69303659075467,-2438.4927739265368,-462.55671125805884,-2458.63663476862,-381.24965274295755
links,services rural gas boiler,73193478.47845937,55457585.1085661,12106324.409267541,9438350.965341445,6510299.977549235,4234874.023874922,4315844.4761744365,73191197.19745873,66906273.042256564,28444684.35782236,13693664.637852013,7510833.101967508,4223217.336967363,2964139.6515611727,73188648.08237492,69505836.92461145,50470160.058079496,23261468.182753135,11130644.260411084,6302122.333838913,2573523.680170854,73189109.7448974,69553950.80606146,59578638.55079384,38442137.14158146,18354612.598664735,12339003.457849987,4728706.849391411,73194540.45318079,70266654.89562131,69067681.64007184,49397602.74443866,31139360.081269547,21375112.318301857,5987271.268267029,73191505.48498653,72524953.59830181,71862419.53182645,55985127.70715847,43189662.02318115,33430161.301552325,6712328.923435597
links,services rural ground heat pump,54242436.57217051,129189407.43791571,308008905.977695,311800508.0817974,309869652.8864847,299385722.2507683,270423410.9668679,54241709.98338576,81852604.70382649,244203792.10543334,296744697.60675156,307211683.4660119,303033078.80185187,282595444.8094527,54242595.984629124,70504178.07436019,150291150.0777322,260205499.68349826,294458888.3348576,295984190.8429169,284316974.18039274,54244001.29885663,70338069.52794379,114396770.36868888,198820114.41352662,269453948.13878334,276746862.8202551,275969794.42011124,54243605.470122755,67511684.90202853,79094318.40234987,153496261.14172155,222424197.3374918,243781646.13442448,271004856.09644854,54242430.64566058,57127443.621176705,68765979.53724933,127354901.82376915,176073757.85311627,198302107.44391844,269165917.97461087
links,services rural oil boiler,2138310.2979507586,2474482.1108108577,339470.8257606836,389876.3658982252,,,,2139447.4615403097,2458321.5091372468,966198.7332449006,419056.78754959453,,,,2141732.8908683844,1630301.3624090278,2095608.9248452098,753139.4453398581,,,,2140602.4642570727,1641285.2977399756,2208267.048676325,1167684.9285766566,,,,2141959.670403628,1828494.2826366052,1653427.6981776552,1402522.5253016632,,,,2139246.894093352,1933350.7736022733,1683649.606427501,1371476.2087007915,,,
links,services rural resistive heater,-2898852.3078663796,-2766977.5701304562,-2991224.378847163,-2955109.81698082,-2726361.669293903,-3204398.7391903177,-3485078.014986392,-2899680.3402570114,-3161481.6893761456,-2603718.0081812367,-2735811.9417426586,-2539694.1262666658,-2607709.724968277,-2308389.8800708503,-2899842.1590201035,-3817135.9775207266,-3070166.7383776344,-2431402.0352032296,-2378300.365015477,-2492963.5466846824,-2248843.741789896,-2899971.5863896497,-3807574.8887104467,-3094458.113285765,-2574471.1941000335,-1999725.6804545,-1986737.7497543134,-2315576.580780085,-2895788.490606241,-3699743.1037982143,-3215908.792456161,-2918892.9388830215,-1729841.1343345176,-1791464.1268626284,-2354613.0071665496,-2899503.8609605506,-3821108.4294400215,-3096624.880591437,-3065398.183409948,-1766837.8390731271,-1790892.9545806441,-2221832.302781187
links,services rural water tanks charger,-1121.8271388990115,-1575.9855294204299,-32133.5224953437,-1465.8100591993798,-238.93913378797902,-191.64604056315522,-35.06804181685223,-754.7361017564594,-6842.195043935702,-3572.3431642483047,-2283.3274967336492,-715.3771813318494,-507.9430415251718,-126.81984328089902,-939.3996044681271,-1793.113366191721,-4030.2650307496697,-1681.9112355876641,-1344.8476936660654,-444.44690795448105,-775.2741588719205,-808.1036069187076,-763.058883785141,-2368.0141777071876,-1560.0186593940116,-2665.346803792305,-1535.7364627682664,-3138.5773280945577,-756.6811417760478,-723.5710886280585,-828.4570991420469,-7010.278422971976,-1644.4596329122487,-733.3815544009817,-2523.097665851543,-820.4030884750246,-566.097418581609,-660.5189969704079,-3894.165447959658,-1383.41984822209,-11634.102764157506,-1998.0774100453746
links,services rural water tanks discharger,-924.9160466973462,-1320.200847373104,-26978.424281244952,-1229.9901001762282,-200.07990087914345,-160.72629499607683,-29.34774819321794,-622.5373935155935,-5710.431158449595,-2999.3320230034224,-1915.859685138601,-600.0007081757312,-425.86334764311823,-106.24470892776446,-774.2338914488291,-1492.55785507768,-3378.8990519335457,-1411.1742469506626,-1127.830458219507,-372.633874235411,-650.349878712449,-665.2851907823374,-636.1908853444202,-1984.30335854429,-1308.1412687330085,-2234.9702166968655,-1287.642601215689,-2632.673127086073,-623.9678206889598,-602.631388779967,-691.607629722735,-5875.015568386516,-1379.5358809159588,-615.278599286627,-2116.5411391735724,-676.3437932232941,-471.97701987118717,-549.5491683175846,-3260.823930817969,-1159.6846671461171,-9757.822246378608,-1676.8505029335029
links,services urban decentral air heat pump,29982117.249696627,27291701.60248059,38174129.62968053,77679313.1224409,76463981.57110049,74843666.66275945,51863637.31812433,29989407.636343844,23605836.211273104,29001919.49923437,36158855.150095046,68281038.23765445,73721883.35272717,68636470.4603124,29998796.441305723,23798249.995193724,23777242.001812205,31696650.291902658,36783678.03843138,36465186.190545484,39051139.33682051,29995452.546742175,23781828.43805871,22801723.50072945,23247094.08562381,30471137.3182197,30497412.647711482,40189460.42640929,29978376.62715451,23660053.93414593,22348306.664803237,19401440.184789583,23122046.646388657,24437900.40844201,42756216.23432605,29988374.647209324,23202733.596762866,21746505.964691013,18492164.868636385,17939520.26414785,19396811.210656095,42894842.36062778
links,services urban decentral gas boiler,6135724.79969988,7116563.75380165,3014625.535090061,1849766.1792823575,2067333.392669343,1876599.5522801243,2450508.026336002,6133606.125851077,8113981.455834519,6341475.340994669,3609206.777939879,2347853.0057697617,2093102.6635311018,1637682.5379393515,6130669.82062472,8126683.669161756,7850523.163889879,5211787.046380184,3188626.728057058,2851223.8381187334,1289283.6672830926,6131680.364495396,8135713.469111828,8249087.423975468,7734671.491714705,5738924.098942577,5231673.241064912,1369680.162036376,6136935.053824591,8179063.315597467,8454113.384938601,8806028.897128105,8097436.4426373225,6955934.564107476,1429606.7573626544,6133849.951886517,8323890.402468193,8644554.56012983,9188812.085752739,9619152.387618696,8632055.57030353,1544707.738970229
links,services urban decentral oil boiler,68432.24323162016,106048.05558062423,27348.946802690865,21895.956146934026,,,,68332.93280880003,78048.57549362328,94701.65830236851,39152.88548103936,,,,68285.93334595143,41084.481916649136,88005.08583255939,71149.629949075,,,,68410.94415581299,39575.88566332677,84795.89079014314,69005.79083915624,,,,68401.90480079314,40887.266279325966,48452.402143547966,96948.18150798522,,,,68364.53797640812,45797.89946261086,49420.840233145864,109334.47629027779,,,
links,services urban decentral resistive heater,-210674.70517055853,-267173.6790842023,-893192.6736080423,-946121.1609141417,-823308.7331480188,-897745.9707860574,-1139626.984608231,-210642.53246497945,-264438.24452465214,-525682.3336402513,-806067.5750649944,-971723.4322073478,-1129566.3108565938,-1357808.6893030386,-210677.57158818957,-236943.08748887805,-548356.4220072571,-624962.2938047759,-669263.7386611504,-590844.3426712463,-803871.2524190424,-210618.36988049326,-235462.9100056514,-492727.68289959524,-659929.5910695354,-326893.682830072,-289040.7540928754,-716138.269134583,-210675.6686971425,-231804.26016905042,-467353.14552353043,-698020.1034917235,-261581.7874814272,-369859.0913689253,-575264.6405098634,-210661.47471290408,-229497.44105963036,-453362.63470233185,-620495.3348003253,-276185.6844470189,-269997.6419307715,-529840.4887780715
links,services urban decentral water tanks charger,-234.47790505906232,-481.8127452703443,-6339.568620377024,-352.9745826973001,-67.40672955312937,-37.97148857866517,-9.19857656069641,-157.7803317589138,-1515.2327165537981,-740.8179304209852,-479.80751974467057,-242.81115837618154,-131.8104064018238,-36.55529025439111,-196.72999113214314,-313.9426148899254,-821.6056832458316,-411.88894952399187,-408.6336454058451,-111.34579870070718,-201.7643108588927,-168.42087813056378,-148.14824420421166,-587.5483100474635,-658.7314652451096,-663.1248138669816,-442.35731366660593,-706.4900124732262,-156.5560292169464,-136.44785550805148,-329.7939979151297,-2627.0504850051548,-470.0875798329175,-166.3345194171892,-526.9800808743398,-171.06701953586287,-105.06195628894204,-199.46325015449725,-1623.1585199739147,-504.9801023496766,-2659.7432552125447,-393.21944945745645
links,services urban decentral water tanks discharger,-194.48356688082572,-404.0202120887975,-5322.201613920752,-296.2126459215219,-56.49592176477216,-31.85413755867981,-7.7068626767552075,-130.89548845564423,-1266.0614762164778,-621.954481548657,-402.58836329556107,-203.77197804078332,-110.59033078435255,-30.657225043337803,-163.15580275353204,-261.346536295772,-688.8131184542285,-345.63459945038244,-342.85204979630635,-93.41428165405148,-169.3290091008888,-139.64165603850665,-123.59203225070553,-492.53443280742204,-552.8143830895319,-556.2136574817387,-371.16283851256026,-592.7943794477305,-129.87520640792275,-113.69317435705034,-276.1409537218535,-2203.85955834577,-394.47136758806755,-139.58444928152005,-442.1310947337565,-141.8773197052068,-87.63274468531893,-166.42948178173026,-1361.3676305317722,-423.63381025712033,-2231.4235765736903,-330.03211228322357
links,solid biomass for industry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,solid biomass for industry CC,-4.793951129208031,-34.736066940697924,-78042215.57555676,-78042221.866279,-78042222.01641321,-78042222.10945761,-78042221.74715292,-3.2190351239940114,-77.82284487163406,-517143.84745500423,-78042220.8739771,-78042222.03553924,-78042222.03564084,-78042221.95635399,-4.029701830660628,-25.349875802614832,-114.08306114020093,-28799629.398336053,-78042220.72182083,-78042222.0130285,-78042222.04970625,-3.4013325274929436,-9.841676822594891,-10.055724457136577,-31.390417678440713,-13703778.966866747,-72363780.33751762,-78042221.39370278,-3.2142745424199006,-9.806122917417568,-5.678112622963825,-83.34192543163985,-34.237879231605234,-7260545.139884852,-78042221.16542852,-3.488802158340537,-9.368598197749634,-6.670422833294218,-29.43987585886572,-1851859.783498738,-1852127.4576534815,-78042221.78596577
links,urban central air heat pump,120603749.18654652,83514055.2752822,338777529.2742815,479451079.9598464,460702122.80311894,470164861.03934145,454219178.1585845,120603687.43731077,80792212.06293875,250870137.5275474,335153031.9995276,322409264.5964789,318300420.66002345,329193976.92875147,120603656.37775494,81939479.63374157,69861464.04841833,251677398.24277648,269381905.05103654,261850095.91409552,301359261.3949399,120603508.28800935,81864671.37408286,57388573.77158734,99913229.08454078,182313701.00355083,194118023.96835935,318596048.19275653,120603550.79898877,80696452.67769584,57044942.63587421,35635714.16748572,102277245.61086166,162987312.73472482,331473355.65543824,120603351.93471536,80265348.38171707,56097514.156742424,26856618.207961418,39371321.127534084,116135825.89186393,330031812.23024553
links,urban central gas CHP,94.01413380151507,1332747.7141123265,164417.56251549209,145344.96053983783,1024888.1734652966,1295254.3615864664,2309623.764682999,63.02875082743253,169672.07668348588,354210.8701895145,254543.95747328876,1483783.520179782,2330811.6670906916,2888046.01890672,80.55829372182131,294.89898068152615,5987220.409647644,1304899.4702290688,2031457.0724120792,2476910.578263605,1675610.440645378,75.44440649134299,113.45365229766321,8384415.212019935,4908436.707317352,3770685.493080914,3423305.6590430364,1578807.5015763696,67.0752741417806,99.79794875893413,5964597.740103029,16829607.452465236,12388255.655327141,6116350.253179774,1841138.1831287816,69.57866387409013,352.72199740164615,5684605.7272583395,18796879.55027145,24202725.630968943,12767631.802394763,2164641.825691374
links,urban central gas CHP CC,35.99956706126491,37.506738471135066,58.773042458333975,6.9544883618639375,3.280298369068783,0.734121770396325,0.375379803748615,24.042221394105354,360.7746066703985,6.288560998643419,17.466202165293907,13.003478317577589,11.6909200235242,1.3781622427081484,30.42829150164954,108.6042632843853,245.32183295983214,14.876646301248108,16.625509679999375,8.482111886621752,4.017943465755361,26.316713511576808,43.05408716638374,57.9906924876766,37.13011022958183,31.49485544849084,17.130737096295483,13.458900060290063,24.595238918495,37.75225978960282,62.84471787435018,808.2034063128763,34.06767438858638,6.747582762082313,11.272503520672775,26.256346873379385,33.6708155435532,85.50212888728481,400.0881154981173,298.6866141917635,300.8588797127778,4.980476306055136
links,urban central gas boiler,299896089.431319,281773048.9210669,54655624.15969668,42672037.74124006,37637937.63310377,23967889.558359165,21018522.325287,299896509.3861829,314632141.00143516,137024441.5058391,63066207.624274306,48674236.54557295,40380714.250102505,25959697.73852539,299896342.8552132,317399999.3677019,265473960.8477125,123402314.32210396,76499232.74997509,56735439.717814885,18100329.632810622,299896559.6039365,317457595.0755813,288217014.7521454,211052557.43482435,131589698.11042951,101269738.9437582,16433632.339371327,299896548.1626703,318316872.3479328,301465026.5383127,276769627.245788,196035727.21810728,129256821.17622024,14225471.836837564,299896463.7137823,318832948.15385735,303606196.13089764,278872729.66753453,248033454.47602376,173841705.99002737,14935787.670485552
links,urban central oil boiler,285124.3860797704,134111.9985382671,134.53134238633578,5.755831287354619,3552.792991633386,,,285068.8325085751,254111.7106615533,16977.569129584153,17.784385895156632,12517.523572141868,,,285103.812944038,266577.63327743125,91243.61065481993,16553.0390373784,6401.88183871078,,,285082.88818976976,268139.1856524242,110561.12139584922,9708.23073310648,3697.894406757784,,,285059.94488247257,278106.07270691777,129700.02398741551,22893.810805323657,3787.1044095476327,,,285078.6967217863,296664.43954685156,141777.57163690095,22874.285953296014,4155.504656252032,,
links,urban central resistive heater,-140816.26376903243,-381728.1208893806,-1431814.274944067,-1507445.9024565518,-1191069.6542704254,-1198871.5465702713,-505231.4613564983,-140814.79744574614,-198105.5085790828,-1323109.4721257389,-1345859.0986075997,-1472316.419852078,-1225107.907236874,-1076766.6168301404,-140810.60786227137,-140124.89865115657,-411394.4748869464,-1098367.3183676153,-1423941.7707959116,-1351979.6516115814,-1485906.3882043362,-140810.7241131775,-139201.39373173006,-188781.4055337608,-650344.3377998099,-1183230.645544231,-1093010.2262824625,-1495383.5901766717,-140815.95205627382,-123030.77749606222,-128245.0548960343,-407382.74949293584,-556765.1453441456,-828232.4903779328,-1434897.409254074,-140818.7633403018,-101131.26708475128,-108126.70488718338,-240806.65645929426,-388991.79186438024,-417315.13114298135,-1378167.7237406373
links,urban central solid biomass CHP,-35.069694032788675,-1924616.2825197652,-627374.5254167803,-538318.7348052263,-510294.1449548267,-566172.6566804908,-709194.1147255674,-23.527235162187026,-433.43414412013226,-6899173.949780971,-3921414.7516067624,-2902422.059641227,-2896347.5769067407,-3215906.648289323,-29.345617700927505,-82.19205001384762,-230.9664916293923,-6276081.292757601,-4347068.175832987,-3707085.586510241,-2580256.580497682,-23.603136639402237,-29.778219403821822,-43.47907112825692,-4864093.451010585,-6212335.533101708,-5684354.523640215,-2492324.96188958,-23.61398585388622,-27.756317324647853,-24.224269998403884,-184.49271723295624,-3340166.70171234,-5951424.322658777,-2327741.2655924708,-25.59583787838335,-20.960847688483682,-22.945936045093504,-155.01157087610227,-49.867410697654805,-4386777.644319862,-1350926.6801743805
links,urban central solid biomass CHP CC,-8.8981189947458,-121.67472585406358,-3590339.1323114634,-3625961.397905767,-3637172.5386922956,-3614820.327395797,-3514489.4846912622,-5.9694497701573255,-128.10796927397496,-1701819.9359200895,-2272722.9990134537,-2951932.670750022,-2958182.9883663952,-2810139.348879814,-7.464043467146325,-31.090810945309386,-1172366.0102009773,-1724797.1143773496,-2414527.779876232,-2820047.7822575867,-2083754.310934186,-6.304367362601113,-11.203971189045433,-9.105939391340257,-1327762.0442011505,-2106458.876552753,-1836846.692400992,-1180977.324746132,-5.963660591038092,-10.9992795192029,-6.061381078083059,-60.342810661799376,-1916445.3323333412,-2787086.68298465,-1479305.5340048373,-6.491469833514941,-8.88578437097749,-6.367525372310297,-35.34566580704495,-72.66121789239969,-1717786.5651091486,-1040246.1975772381
links,urban central water tanks charger,-254159.86487404653,-765605.0166872465,-10692758.751072362,-6578752.527783461,-6228750.429724537,-7666754.458062328,-8739308.804230936,-253822.69865000644,-381451.6691809441,-4972256.088417031,-7099470.89695894,-5508988.445147056,-4602867.938094869,-7309461.1256598085,-253920.81508584414,-317219.2247652316,-1647098.957355503,-3866902.6706838273,-6264990.42363853,-9198410.982089624,-9453507.88394022,-253827.01696168026,-316418.15166262724,-818447.1398633178,-4205593.572726723,-5497168.290288247,-3993411.002542615,-7390100.518623248,-253825.01129388553,-315298.4701999889,-610682.1841043569,-1280571.7878312431,-5628097.417214256,-4993904.139388319,-7864858.460404299,-253832.95060393028,-308688.18358348333,-514965.7387073585,-1234025.2209035233,-3960987.8058795966,-5672409.135253936,-7912560.363170557
links,urban central water tanks discharger,-212569.54250054993,-640850.3922063671,-8954103.856542654,-5495217.465656262,-5200444.657369655,-6412269.000747725,-7303284.1517537385,-212326.4837286917,-318477.52586968686,-4167264.165828403,-5945917.323378518,-4606327.629074417,-3848554.49665682,-6108442.399041697,-212401.46510773967,-265066.3028462543,-1381126.3648945373,-3240129.190246038,-5245834.393514462,-7710501.8084432855,-7888343.749530196,-212327.63678481616,-264421.5412201858,-685365.2771523837,-3527949.304953661,-4607983.635101367,-3347906.3692745194,-6162736.364469022,-212321.13723276486,-263472.24377129576,-511230.259679941,-1072617.0655476768,-4722804.7819481455,-4191560.050952278,-6561262.287472986,-212328.7262129248,-258053.37939361297,-430966.98276217934,-1033775.5412098765,-3325128.6870302744,-4762384.233844824,-6602143.134298235
loads,H2 for industry,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304,-116110000.00000104,-116110000.00000104,-123469999.9999997,-142689999.99999994,-163370000.00000006,-188509999.99999794,-204740000.00000304
loads,H2 for shipping,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754,0.0,0.0,-50284434.571919195,-100568869.14383839,-251422172.8595877,-301706607.43150294,-502844345.7191754
loads,electricity,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639,-1720707554.2226639
