cluster,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
lv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
opt,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0
planning_horizon,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
residential rural ground heat pump,46.03923728524708,49.242714262560554,66.14749128177965,61.74855614769683,,,,46.03955350400352,46.70295221777415,57.02872524390509,60.541950063628164,,,,46.03985969793783,44.173432378928894,49.335905138337985,56.444903390632334,,,,46.03969483657181,44.20190350942771,47.14129678144167,50.07328858152923,,,,46.03914882823419,43.93445351912726,45.6779505866507,47.97539112492481,,,,46.039384416636224,39.63598359827698,44.664118843865594,46.733513224298854,,,
residential rural resistive heater,45.009353717822115,44.38773281706602,61.31408656159496,60.32484860286894,,,,45.01443606294214,47.51206533629004,47.965020306899426,57.49314000932427,,,,45.02043483075466,47.23146604301752,47.855759405507584,49.659218615778826,,,,45.02042023211114,47.20373953525507,47.11450964950802,51.07069957275803,,,,45.005718548990686,47.45583184721374,50.717314252513575,48.65013137215251,,,,45.01351640295793,46.64614111279004,52.50335787240329,50.46140453840254,,,
residential urban decentral air heat pump,47.72893505294032,62.68704424162558,100.74537856677671,85.58085873263764,,,,47.72787835111748,52.90132610480681,85.27388640973462,81.88992050535799,,,,47.726766321553754,46.999109308324066,68.31518569371583,77.11882145267172,,,,47.72712305871444,46.90529846715653,63.66181904157719,67.31627802565141,,,,47.729360865479975,46.02564933549193,57.553476423353864,60.35928108345583,,,,47.72814911690908,43.502400175743226,54.29417242626667,57.046046275060434,,,
residential urban decentral resistive heater,49.41859126621089,39.85054609470719,61.32042766769105,57.973491657497085,,,,49.440657814816596,53.19165763915291,47.11487951161001,55.35522442349889,,,,49.439001725272924,65.52615904595854,47.42543918117998,51.883688211518084,,,,49.44402026003081,65.67380114764975,50.06565609080609,52.903212783975555,,,,49.430728691544914,65.35776994333217,54.323381450029856,46.90633044541285,,,,49.432932558234405,62.64973028637419,52.08385591112872,49.10283424589417,,,
ror,46.29832781452545,54.78359407105372,65.78114873799527,63.11828371657733,56.5618630043034,32.744813352002154,38.03169431617318,46.298363594572955,49.33898296977403,60.75006529748997,61.753644507778674,58.09551554020571,55.24738934635522,47.58657991630534,46.298387743121815,45.62717589087818,53.57431885039552,58.714435353031476,57.05065385429856,55.364570378906464,54.80589232424268,46.298366780938025,45.561794779456896,51.22583034921465,54.85560048388628,54.847904367249285,54.253567698323145,55.0118489314011,46.298275939324114,44.93638867703064,48.18823789501205,51.47103077631799,52.623130902076404,53.1738251598225,54.79715392002955,46.29834728869546,41.96549946918475,46.41403344637391,49.71966910640778,50.7572416533242,51.32966696139253,54.86682614225912
services rural ground heat pump,45.86301625454774,48.49154567695254,65.55032206894299,61.03320321393995,,,,45.863323893300226,46.10890382192854,55.92585004731981,59.712771465512255,,,,45.86368219774917,43.996476816984554,48.17879457731165,55.63394940140366,,,,45.86359914193999,44.036374858519714,46.10595665881274,49.0825583765949,,,,45.86296767931892,43.863112160597005,44.70857907559488,47.191374107125334,,,,45.86313989710157,39.77307736600063,43.810475371051126,46.06640567395308,,,
services rural resistive heater,45.018213832845866,46.30397879786444,62.69308611636085,62.37444137722037,,,,44.99938684988817,47.870591538232915,48.88168949430761,58.95962449701215,,,,44.98538763512307,46.228970109084074,49.68122777453999,51.13276510816384,,,,44.986295560272254,46.15919030580964,48.76748139874323,53.12483495475773,,,,45.02449842361543,46.24127423806842,49.92022874403298,48.8805492242013,,,,45.00163342843743,45.16862045991096,50.682391811237565,50.373017246559755,,,
services urban decentral air heat pump,47.545529867186715,61.876540618857234,97.57551592890213,83.5764668082424,,,,47.54804993158974,52.52453775234176,80.59953841948206,79.61505868270783,,,,47.5514212755246,46.81894343954145,66.15567419835348,75.15531882596737,,,,47.55003650936384,46.72202490948755,61.5538359078459,65.67483088880302,,,,47.54409666954402,45.867907014004025,56.00658221064697,59.25577599506154,,,,47.54759083608797,43.358556528290435,52.89589076651075,56.004379819244264,,,
services urban decentral resistive heater,50.46334676515042,41.70015152734105,60.809751356212914,55.22470285217521,,,,50.537212843373126,47.87413273251891,47.3415848593038,56.11284734941302,,,,50.56830193640688,52.95012050245692,48.33061819045458,51.78649060454971,,,,50.55608669518208,53.12856989143316,49.616962085661136,53.32949876887047,,,,50.513757975852485,52.62041658020316,49.69160832475622,46.278987766290406,,,,50.51039376176752,50.55272487741125,49.00589560275475,48.380985310881236,,,
solar,44.77514235804812,46.01927731560448,44.97166310595476,42.43837858573995,39.79352898688145,19.990063096394493,24.687796027542305,44.77496831714046,43.71152572882829,45.85936061832364,43.29758629367321,40.1698959504015,38.26146042582511,31.93783645449521,44.77499633495836,42.685203319341426,42.08114371511123,43.75036160213405,40.505437114381095,38.45567280361773,37.53194000422453,44.77480451881733,42.67700782993202,40.85095073150567,42.3161026542525,41.26880158695049,38.79333978085613,37.56802103772071,44.77482688178266,42.58247213427282,38.90276571968729,40.044779399519555,40.91378738547667,39.50661038284855,37.56658430825718,44.77505337894394,41.11183278163833,38.469062566251125,39.31022325549271,40.10758354084934,39.64134972813472,37.68852222819798
urban central air heat pump,45.5370798340476,46.81098495613744,62.09940423700976,58.62382088122064,,,,45.53712899255973,45.208880143228136,51.4061254840354,56.90458270670981,,,,45.537176600653346,43.79889481100222,44.317516522015666,51.890757864764744,,,,45.53714853327014,43.76991047016358,43.44927196510773,43.87979774303877,,,,45.537017355606515,43.24737110581708,42.08124853018866,43.42712898717168,,,,45.53710654148662,39.45559384658555,41.3541742782806,42.530055112883645,,,
urban central gas CHP,47.12807809840172,76.36974054153956,211.6196384118119,226.9553642053571,224.12711624665152,221.91254658706129,195.28280283511904,47.13055832115479,60.251179439172006,138.36412290640646,211.79703860525856,228.2630745469968,221.59260231829438,209.93835728694205,47.12662714648814,52.86843205534278,75.96566812037511,128.02364932185938,186.9914574769494,204.98290164792158,257.22280942310533,47.11699419992848,52.56062608035015,66.39461791535689,86.80062174336003,137.87482248610095,159.5908400623127,233.8094480945679,47.10287586817042,52.312986094204604,59.954002610803904,70.48004577726095,93.61181539829995,129.04799244607773,216.0469888938706,47.13200736330881,65.18582754960659,56.16542229293245,64.40410441481981,76.38895881749379,95.9678408219573,205.35733402783498
