cluster,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
lv,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
opt,,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0
planning_horizon,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
links,residential rural ground heat pump,0.9563013507604312,0.8323399026234035,0.5687373005418546,0.5512245816451433,0.5279377521081142,0.5283069275715265,0.5527835334783023,0.9563091513793891,0.9113686083923416,0.6598840275609439,0.5745014345355814,0.5286528547056187,0.5158562794934702,0.5095357700093993,0.9563093066689797,0.9377004547854533,0.7930886836688965,0.634963528762599,0.553490720609655,0.5323777122470932,0.5053192933299223,0.9563064701263798,0.9382988497435952,0.8547133336287688,0.7123277413221166,0.5924026248338223,0.5774344836362172,0.5350879121276515,0.9563031415805928,0.9453373162257026,0.9377710676977831,0.7949213354104068,0.6716203828324356,0.6342085816533498,0.5489453661154428,0.9563058189303869,0.9583241420856744,0.9641990055145085,0.8426917699980194,0.7483968793648734,0.70270274763772,0.5551445685857199
links,residential rural oil boiler,0.032504979660327234,0.055225311442522844,0.00711410213138997,0.01866999750556619,,,,0.032507050829428626,0.05469360691564896,0.026565256682450196,0.017766454256351656,,,,0.03252330803804533,0.04303907077303346,0.05842901213043593,0.032524622171253216,,,,0.03249736306697929,0.04327764414619766,0.05928949034942786,0.04554529781664628,,,,0.03247024808184235,0.04538634752019933,0.045587632768170405,0.05228321716456374,,,,0.03250334146857282,0.04682590069792652,0.04550281892534876,0.0509319310623734,,,
links,residential rural resistive heater,0.05380173881962966,0.05251888435305245,0.06451399636768394,0.06487813241254983,0.044645778984952436,0.05227474986995851,0.062201687287405265,0.05378521030460738,0.051973316225995665,0.0577718197401715,0.057181152836119145,0.04004823436345332,0.04023131701307195,0.03878387987415657,0.05375996686366787,0.05883626234902706,0.04768295357189448,0.04245370721402063,0.03627263999961238,0.03937901550490983,0.03955472638815948,0.05378529363110088,0.05873270599855323,0.04530883912145684,0.03977844770515271,0.030554908514161493,0.03140824203022955,0.04603441551038377,0.053835834417428244,0.057726144933903725,0.04282070552916076,0.04249063381534791,0.025298166192107615,0.029466387398128464,0.05322400022818149,0.05379096815163439,0.059197168946727614,0.04038684589012859,0.04412550398899209,0.02830018679584959,0.030601521310022084,0.05251986505641397
links,residential rural water tanks charger,0.19032849761099574,0.0040305278912266375,0.017507844663224904,0.023278663732141873,0.02023846917835456,0.02131999213308886,0.026948563314174417,0.1743772991865378,0.03140638576725692,0.00840639778810815,0.024970655126366405,0.020356130228785973,0.02267420435457261,0.02562310128253363,0.18726182966061147,0.17353959609527994,0.007607672724573136,0.021031475880301482,0.02332384846659855,0.027714310881592527,0.02613588569557745,0.15087614389757742,0.17140957286484876,0.0047137940348556855,0.018042714592456547,0.024709532548673998,0.026255024131267516,0.03178294027015021,0.15441048474787264,0.18705056272400683,0.02219035755231072,0.020227331680682463,0.018370074765306655,0.02075238448863502,0.028800951017110433,0.18364648256724672,0.19279958933298347,0.03874554227281679,0.015965586815955456,0.02064914865756271,0.017407208551301685,0.02421055404743092
links,residential rural water tanks discharger,0.19799055919370187,0.0040167911215041405,0.01749987507054469,0.02325981037790718,0.02019410527283914,0.021292073746549258,0.026875140483995787,0.1810980551239815,0.031256167936112314,0.008401622320758816,0.024951467200909967,0.020331729494764427,0.02264455407348665,0.025569701584893564,0.1950496392894638,0.17443248321814703,0.007595411372736288,0.02101346561199833,0.023294902119700388,0.02767872010578145,0.026113725145541125,0.15819870570526978,0.17224355409563596,0.0047037667982014015,0.018017299872539066,0.024679927359289377,0.02622361862963401,0.031756699597801,0.16045571151577548,0.18818634180501145,0.022089043852843354,0.020193802929070213,0.018351006768431107,0.020733471028771922,0.028775996645417714,0.19078400751131966,0.19358223761677162,0.03852652796263304,0.015925240207175978,0.020618066569927693,0.017386011818214857,0.02419597762717531
links,residential urban decentral air heat pump,0.4264469693477772,0.5568734790427696,0.5670849695352473,0.5215913077014427,0.5394899863417295,0.5400083594865693,0.605169116369526,0.4263961643683927,0.5422426226635485,0.6090976263816003,0.5637419357511215,0.5390553011762711,0.5348919293792994,0.5626652718207774,0.42633591420829736,0.5573858652798974,0.6396831886050486,0.6700713203677843,0.5984954279754685,0.5890593751961374,0.5548965220384177,0.42635556745055825,0.5570807135365627,0.623763981808167,0.7949178403577499,0.681430644542377,0.670199937121208,0.5554381841222323,0.42647610489844934,0.551536239903465,0.613164690382057,0.8196511461940862,0.8180298397258798,0.7901199426733961,0.5486662599744143,0.4264053353477103,0.5327078078280032,0.5725441698369861,0.8280375191686771,0.9158825788326893,0.912424546947777,0.5565953719624154
links,residential urban decentral gas boiler,0.1349679752289382,0.2075679977068635,0.1442387303066013,0.12679857643764267,0.12933375043223566,0.12416575854479277,0.13139754239944046,0.13499027454655277,0.22972081502001443,0.24121616927223533,0.18344496773103955,0.14910125264565757,0.13684507252204667,0.11004950078324331,0.13501689383266355,0.22617900236422092,0.2745858302306185,0.255040024849935,0.19252425365456677,0.17184570061480983,0.08771231245980612,0.13500890211561892,0.226330893019387,0.2787274456038354,0.29515329623252745,0.24457540270905495,0.2261044005882841,0.07142237460231601,0.13495532083911155,0.22816830491868428,0.2753492019053533,0.3063852255215945,0.288005062362407,0.2607174199752387,0.06672553536003034,0.13498633268451252,0.2340960214328899,0.2931508371187743,0.3100436174303653,0.30875476794496653,0.29404443917967255,0.06720507717170114
links,residential urban decentral oil boiler,0.016487052745691944,0.030562963120870007,0.007195387511898724,0.009055333326669099,,,,0.01642076998783845,0.023241066774766887,0.024480073068432726,0.012511901662867468,,,,0.016239687751422042,0.012185491354060213,0.020270030719254782,0.01970339694341004,,,,0.016443270529884105,0.012091413918986578,0.020106480651485927,0.021833870083223066,,,,0.01657598866477097,0.01247270604034791,0.010852907666205421,0.03051294359638298,,,,0.01645484788919047,0.014785705245662147,0.010966535039904092,0.03064142788053458,,,
links,residential urban decentral resistive heater,0.028390464076443328,0.022784827352579168,0.0882837871596109,0.08084863182520031,0.07656264996231388,0.07419578965388908,0.10044623158178977,0.02842658086550786,0.023795667756690793,0.0417236868192177,0.07089725549781388,0.06631844362446064,0.05423866812986943,0.08481660503978489,0.02852469132653175,0.023680018389794045,0.04111742474341609,0.044724248301819494,0.055899962441020995,0.052758915981710106,0.06885660980733332,0.028414867824338445,0.023582173673172575,0.03606925080697023,0.052140724398044146,0.02731477343271621,0.023721988393731613,0.06978373407084397,0.02834116183011172,0.023289249979086754,0.03742262058324599,0.05677009240035504,0.023053800552599386,0.027976413040145663,0.05808956297844414,0.02840784294785353,0.023677603939583746,0.04486263898404687,0.05272737503865493,0.02976700883917225,0.025461989893060182,0.059217907088454196
links,residential urban decentral water tanks charger,0.595000836313645,0.027944399568082805,0.0562760617869864,0.04209487127243942,0.03101213431744847,0.0197098269587696,0.019129477932628734,0.5905910101388744,0.016532150717270322,0.05538508497576464,0.04497917475043398,0.030996909962617093,0.03243797653719728,0.03288350959504026,0.6021433298446872,0.35347478053269854,0.049947851702359304,0.043269220921583904,0.030956237054338677,0.036153087388866384,0.03439833301760726,0.5574756048425309,0.35540844012321854,0.03496996415528167,0.04274647564146391,0.03483949703303784,0.03484023053815744,0.04160430192695759,0.5824487001586615,0.44132623291123824,0.016570049273877948,0.03972777547847246,0.024927907630283467,0.026421673667630687,0.04083480088508358,0.592187908756717,0.6195736707362539,0.015769858853698058,0.03155651811557412,0.033075479550297555,0.02283777972719254,0.03126312919243948
links,residential urban decentral water tanks discharger,0.6138622431465727,0.027933698665770383,0.05627431026967558,0.042083571369739704,0.030979641855126687,0.019685193315455672,0.01908541511585016,0.6113008321727026,0.016499127136340764,0.055386797612888714,0.04496872360247329,0.030970460212562004,0.03241801499507617,0.03284018350028556,0.6201902664934974,0.3591413427101274,0.049930626614778206,0.0432655391558212,0.030933166998309055,0.036129031835381485,0.03438060935270577,0.5978259499379908,0.36051701672356185,0.034944638032211754,0.042738539154162196,0.034813209790481456,0.03482150673355199,0.04157755394989561,0.6054637415255443,0.44716238634174726,0.016540401719110576,0.03972009911757434,0.024914635331104624,0.026410037036239585,0.040811637607404624,0.612491703548474,0.6302116065331257,0.015712062441885874,0.031543692249938464,0.033055784433208876,0.022823142727402386,0.03125035128487811
links,services rural gas boiler,0.3767009681809744,0.3367473456344708,0.09176746556268651,0.09540889726315484,0.11364928739098691,0.12641255458575948,0.13227785312427354,0.37669052399880976,0.3879708570072109,0.20367757087572372,0.12824586232836221,0.12876732731141302,0.13124630747680607,0.11128791108756306,0.37667768922310135,0.39957708710863954,0.33737502637556016,0.19905255171428005,0.1598136783980519,0.14373433973558453,0.08050565575264838,0.3766798637708017,0.39969579381275705,0.3726455428538953,0.3029993906733864,0.20227361342168906,0.17944847920244802,0.08357557215484165,0.37670659318308014,0.40225942986140073,0.4003511456723281,0.3474460028218298,0.2558725514879843,0.21375751616374886,0.06852587331606047,0.3766915980109702,0.4128135071134286,0.41045355185239724,0.36960334270268225,0.2946175898230462,0.2601849518551946,0.05837230443491254
links,services rural ground heat pump,0.9566588016218954,0.8073839689887191,0.5610706084488567,0.5442337000215158,0.521343851382755,0.5208403448278629,0.5402431223966991,0.95665095658282,0.8777974789448407,0.6464095133265938,0.5693427330226403,0.5227234962636775,0.5122051993488592,0.5056306489870056,0.9566315235594163,0.9190605896998328,0.7686782333118446,0.6215093421362609,0.5460523153514957,0.5292494932214317,0.5016933671046142,0.9566421381677607,0.919486099833774,0.8227056307239565,0.6960574764556926,0.5847100198969655,0.5689924181701946,0.5288847968765129,0.9566642415135613,0.92730177696702,0.9197900755887294,0.7665743963472692,0.6524532887724428,0.6227555999257891,0.5425240183980898,0.9566530757483196,0.9519684495026951,0.9585697900739483,0.8082553424653044,0.7278742743062867,0.6927492555695485,0.5475840953187372
links,services rural oil boiler,0.028970180830867574,0.04234890068750687,0.007885325478946057,0.014089673313460914,,,,0.02898558731085982,0.04207232414151505,0.022443140649595864,0.015144219431611766,,,,0.029016550684591438,0.027901381944015483,0.04867740375615665,0.027217573755393607,,,,0.029001235478292187,0.028089363738046463,0.05129425889316295,0.042198759955077055,,,,0.029019623131164022,0.03129330474637267,0.03840629169478792,0.05068551449827855,,,,0.028982869989986206,0.033087844744436955,0.03910829482748984,0.0495635371312106,,,
links,services rural resistive heater,0.04879196777090354,0.046542913348438165,0.055593746096582,0.05229662394079965,0.03473867484607921,0.039789059860358474,0.045362434154286375,0.048805585984037454,0.04934704594592253,0.04556431103135353,0.04701382664666294,0.03228948992078338,0.03314040640880011,0.032294354024640336,0.04880840224319196,0.0581351465288694,0.04483370010240232,0.037495418993645266,0.030146514443049662,0.03251895741308569,0.0335656526683182,0.04881078511875774,0.05799773163008603,0.044128767912397476,0.03601670631815267,0.026450389376924847,0.027212429028653645,0.037922885822402295,0.048740565601021725,0.056270515972078404,0.04561133953051817,0.03931431273767106,0.023740113456653885,0.025926060946403137,0.042163712220788144,0.04880281627125618,0.05754430081632684,0.04370634802514008,0.040943561289457656,0.024406401463150578,0.02633507381803784,0.04114952510960606
links,services rural water tanks charger,0.21377931328272493,0.001360655039204695,0.017802932144919317,0.023105909265529214,0.02024408802759097,0.02126456569994648,0.027975698689161603,0.20707431089002173,0.033924559751756636,0.005029566568853757,0.025461052171426156,0.02098491665404134,0.022880777451596727,0.025972882897199488,0.22583482585358328,0.17647809049145738,0.005054732277599336,0.021012385072926906,0.023759707610198785,0.028074533049183083,0.02647667544151505,0.1917281615590836,0.1732511102376815,0.004991388864617387,0.018035451869801884,0.025007898143542834,0.026744659614959962,0.031791029025160095,0.2040656457211259,0.19263164327195834,0.021764670483163027,0.01975687473605983,0.018361394073290255,0.021020075082366568,0.028826687485331206,0.1994317496384124,0.2034632141541939,0.03989547159684149,0.015141148431732662,0.02045222407087591,0.017776448264024112,0.024226402795739
links,services rural water tanks discharger,0.22301790500893004,0.0013569751246729582,0.01779563454975636,0.023087627640895815,0.02019741327415927,0.021238051966716857,0.02789898361383464,0.21594428198607415,0.0337664009149858,0.005027296840583204,0.025441624728167096,0.02096135233611873,0.022850670406852756,0.02591754519491163,0.23672313925119778,0.1774873746069068,0.00504561111695445,0.020994269127976993,0.023731643301748095,0.02803857759721272,0.026453283047675868,0.20109224629650516,0.17402234726289512,0.004979858897170578,0.018009560692577562,0.02498022671105954,0.026712481489583686,0.031765685508920546,0.21337452752784514,0.19343609882457574,0.021671308292760625,0.019722552025188553,0.018343645605045554,0.02100129922345332,0.02880110881492808,0.20955135492047167,0.20363471258659852,0.039682529341547576,0.015101498617358116,0.020420813029994062,0.01775548918673877,0.02421154897786156
links,services urban decentral air heat pump,0.4889358076411566,0.6349631094055216,0.5948048276263932,0.6671900243400961,0.6849169487930428,0.6922024540553494,0.6144527900643839,0.4890790420394195,0.617581353760197,0.6728895662829812,0.605255847687608,0.6927026501199567,0.7226246798455191,0.7569667150801707,0.48927096529179803,0.6267284108833184,0.7188020315879203,0.7012230992038428,0.6225992099862165,0.6152247950344224,0.6030408593715885,0.48920269103382635,0.6261366223742043,0.7001025343752149,0.803931487001299,0.703327999369203,0.6965637701213412,0.6084556879300552,0.48885382315554016,0.6217815262589893,0.7018160788594104,0.873359207769326,0.8421425416163947,0.8271543402262453,0.6156288399944778,0.4890612928902104,0.6053917336659982,0.6927961807631318,0.8893418969900257,0.9266184953015258,0.9299443592211768,0.6180928789591131
links,services urban decentral gas boiler,0.1741098708338513,0.24365631827790427,0.13683985543425708,0.1173374842486724,0.13657139642372967,0.12647668114399882,0.14722931005524528,0.17404948388535627,0.27805466783110694,0.2566299682502693,0.18358539786062325,0.1721459586051598,0.15848108580594422,0.12697595553954097,0.1739662671662286,0.2772815285972758,0.3000067250778702,0.2678396976310046,0.183958819718534,0.16493738162316635,0.08020752200136874,0.17399521547895594,0.27756957665641463,0.3015009932724199,0.32136682175442927,0.24687983505498756,0.2282071331360382,0.06302832540824395,0.1741441343769463,0.27911123662941817,0.30259387666397153,0.3393418597600762,0.29998641078064303,0.2626506794382227,0.05648597839264918,0.17405669827927703,0.28425616583497265,0.30949762048594837,0.34681239220853777,0.3306417651864574,0.3027231229783637,0.05644440672010276
links,services urban decentral oil boiler,0.007920818865963656,0.0155049245118721,0.0054266663174078866,0.006758369811140297,,,,0.007909323994050746,0.011411216025245852,0.018791008773382516,0.012084865236229664,,,,0.00790388395271295,0.006006821975559233,0.01746225324483623,0.02196092775738269,,,,0.00791835356432359,0.005786255262679928,0.016825474404015925,0.021299213903774424,,,,0.007917307287153633,0.0059779877498630524,0.009614082056133231,0.02992386624962555,,,,0.007912982193695125,0.006695954679058068,0.009806242668358408,0.03374699962488327,,,
links,services urban decentral resistive heater,0.014748061650266368,0.02611545187605979,0.08480309471392442,0.08748490491065498,0.07171754415531938,0.07744757562537896,0.10995373623083737,0.014746016630198701,0.025811861194331636,0.04978357940489047,0.08059834035665646,0.08913328631394112,0.10133363328964358,0.14325535341973133,0.01474837816061927,0.02329631853813266,0.05535469127564419,0.0523578404226546,0.05579561740543736,0.04975189846700676,0.07829972969702931,0.014744264899630195,0.023153771496853378,0.053004373600490665,0.057859296445541504,0.03151446627332543,0.02797303170263156,0.08296675103680466,0.014748303486714834,0.02278468663648848,0.05154611165212798,0.06222554119377428,0.02538994023991613,0.035897458241024686,0.06698428829571261,0.014747273759625933,0.02252858009834711,0.04963652793220949,0.056019463776178356,0.0273424146321077,0.026418850319246852,0.06240330364225443
links,services urban decentral water tanks charger,0.5207210580026673,0.02404581326628954,0.04634148936067947,0.03778305289282936,0.03450594664520262,0.0247691577254495,0.02254670047855957,0.5207264986103064,0.014462901745367787,0.04251393314551088,0.04007337765846422,0.03587695760778062,0.038503333281086176,0.03901043071804703,0.5210332171298929,0.29625081326017555,0.04142565171466335,0.03708107287327802,0.03958876504304502,0.04340656224620548,0.03958012581829633,0.47925148749044705,0.3199412313734632,0.030001562482324412,0.03867145668847314,0.035129727761593885,0.04221906826393989,0.04395248014446467,0.5168559302501105,0.3709082829068937,0.015308720022843178,0.03381945839515079,0.0259072565252551,0.0321911573955058,0.045482507592374884,0.5202621071381688,0.5469234896338891,0.01307414987479134,0.025075937712938503,0.033046035645845837,0.02467919417688792,0.039920583513688976
links,services urban decentral water tanks discharger,0.5461143155071859,0.024022314972802106,0.04633164997233621,0.03776698692454593,0.034451950934594786,0.024742276374363596,0.02249943507993786,0.5466224707935268,0.01440548742668569,0.04250751991068663,0.0400615143318949,0.0358606536247136,0.038480672584991674,0.03897298539453912,0.5452909422846304,0.30663597435231066,0.04140469201044818,0.03706538671946924,0.03956686027067519,0.04338062766221543,0.03956136093204849,0.528904254524926,0.326447997625817,0.02996852964825756,0.03866652951906561,0.03510983514432658,0.042193617695651005,0.04392672256180953,0.548789351694185,0.3782555319694377,0.015274304742762904,0.033800235327390515,0.02589153968530083,0.032178704248593544,0.045448229912035315,0.5458210575203858,0.5562708939926737,0.013005370584440715,0.02505399274698968,0.03302338131508877,0.024661220655496148,0.039904102225841814
links,solid biomass for industry,0.9999999969199065,0.9999999992822427,0.869210712530152,0.9641851595431529,0.9984890549345171,0.9547405562675267,0.9810033759684748,0.9999999976008862,0.9999999198750964,0.999999996308526,0.8807497433664532,0.759250479416617,0.8653785283714158,0.9946199073641271,0.9999999976709042,0.9999999606893938,0.9999999852991434,0.9999999942524423,0.8487321474451895,0.9016447721564959,0.8104542433076856,0.9999999993626792,0.999999983700231,0.999999989950556,0.9999999962877802,0.9999999949163968,0.9999997362210996,0.9432753271044932,0.9999999992590748,0.9999999585836665,0.9999999938039725,0.9999999322410504,0.9999999891580675,0.9999999919926879,0.8887752963009549,0.999999997500159,0.9999999682224892,0.9999999751088288,0.9999999798996992,0.9999999853075647,0.9999998521650765,0.9176660566300611
links,solid biomass for industry CC,0.5124277785803593,0.9703350489828371,0.9999999192939306,0.9999999533788498,0.9999999751364852,0.9999999926269513,0.9999999934761693,0.5223084603458028,0.8663638946976457,0.9999991723974769,0.9999999484985016,0.9999999200333667,0.9999999329694812,0.9999999467050432,0.5047881161661945,0.8572050833674075,0.9791090211872528,0.9999999696186043,0.9999999607026598,0.9999999444024528,0.9999999342704311,0.4864251014392006,0.8788241545320343,0.864314949032746,0.960353814447427,0.9999998127658987,0.999999963873707,0.9999999094089971,0.4909804235565822,0.8662658409846432,0.8200244119578964,0.9192446243161967,0.9717670167510677,0.9999999424844175,0.9999999518591486,0.5123229886925055,0.8978119850784828,0.8247783662173657,0.8712748887800498,0.9999994032926564,0.9999875756846254,0.999999976393421
links,urban central air heat pump,0.7085607670475331,0.8293515868784452,0.5768625639163849,0.6374466969823243,0.6268169390396805,0.6338840504208005,0.5961408967432534,0.7085618327258039,0.7958143494834793,0.7373776994497094,0.6123490590238624,0.610182175591086,0.6023316335176546,0.6097035332440496,0.708561535734465,0.804019291739336,0.8869298596401982,0.7100317952068586,0.6492400665655306,0.6291617053501387,0.6241691965705135,0.7085592131907827,0.8026873566293683,0.8619696306218053,0.8810193935832478,0.7490052559939143,0.7051829568507472,0.6345187788070707,0.7085595750376273,0.7847891109502662,0.8451033337861965,0.9162677489703303,0.8718178497836275,0.7664602670226589,0.6267049350656969,0.7085589978227838,0.7873978947225829,0.8194352344897832,0.8911553602192143,0.9402922004631017,0.8420951483508513,0.6268477372413596
links,urban central gas CHP,0.4757722423201691,0.6262320328378606,0.07724356802306884,0.06829228662311324,0.06906150472961248,0.06318971600696603,0.07075549099162318,0.4774938857768042,0.8834250795229012,0.19348423146558652,0.0876108587306874,0.07359324743368509,0.07287607196955911,0.07161851052666714,0.4781260090501944,0.7316471843205321,0.5490138012071859,0.11965336435748011,0.0820280420133989,0.07260444702435369,0.04812185192217419,0.4963559388014999,0.7463397445189071,0.6514181423008841,0.31016951259992703,0.12801112551370766,0.09345802613504678,0.04151177407802014,0.4980577111490237,0.6807789293162348,0.6498188275474219,0.5304431937670402,0.2646243461927103,0.12482453419502827,0.03573706943111731,0.4768940436206816,0.30924792542874463,0.6541564394024746,0.5833213886467739,0.4087950970804769,0.21503736488707725,0.03448201767011749
links,urban central gas CHP CC,0.5550033405953375,0.8162477124469458,0.33849081645538825,0.2821433269709465,0.29126413590204525,0.23155256686696069,0.2052825703512796,0.5669648237434806,0.8455470522166748,0.4564299030857557,0.3696949418575582,0.3823988806795959,0.36708997846559455,0.21858519770419438,0.5428683560962464,0.8362257396540436,0.8212803671276923,0.45205080582963714,0.4195174727204957,0.37605442293847946,0.22781861638411377,0.5217952543341122,0.8584977434132248,0.7557951410607567,0.5848425157672121,0.43809251008276245,0.4138958124418552,0.19490001474436572,0.5397403049849894,0.830027217801909,0.8062651055709874,0.8240203830207156,0.6153831803591411,0.4537746828141861,0.2172928735411603,0.5587072197011129,0.8637002349918155,0.8285480925187438,0.8092926225678566,0.8668562046651778,0.6056459922185045,0.19157319869299944
links,urban central gas boiler,0.3366015973289687,0.30857355683569326,0.06208601202228781,0.050352890721546875,0.046203135021574755,0.03172428590863047,0.06014492002558961,0.33659971196128063,0.33983481391744175,0.153448861564975,0.07332240812910108,0.057882428642558256,0.05163946879556504,0.07140115216819223,0.3365993631870473,0.34220675858664923,0.2889492572146796,0.13919032693262995,0.08961721778653436,0.07138452106301929,0.05638951737061999,0.3365993768304466,0.34231721144801375,0.30865109345467934,0.22983759915164723,0.14856330652891261,0.12246473449455902,0.058582592548217634,0.33659976829563043,0.3432516967610427,0.31497303023524065,0.29207012766778084,0.21222131643075445,0.14934613769517288,0.05793902982827138,0.33659895797457373,0.34364450507964633,0.3169252173029107,0.2936671801013498,0.2681805042789464,0.20052563811326615,0.06266085239784516
links,urban central oil boiler,0.004375006457725744,0.002057841729115623,2.6076407980091757e-06,1.5142450762583175e-07,0.00014542006080315608,,,0.00437415403245245,0.0038991416708109537,0.00032907871970970715,4.6787192729542087e-07,0.0005123571914413384,,,0.004374690779354919,0.004090421317900567,0.0017685883265618912,0.0004354776331705538,0.00026203667042585496,,,0.004374369705677836,0.004114382094523764,0.002143022478713779,0.0002554042996201633,0.00015135923504147933,,,0.004374017658913401,0.0042673160326774295,0.002513994642832807,0.0006022907649310936,0.00015501070701310734,,,0.004374305390942259,0.00455207938065285,0.002748095525437959,0.0006017771047911006,0.00017008976914867498,,
links,urban central resistive heater,0.05822534173364604,0.14586834590234693,0.19963001427304705,0.19774035964767436,0.154168131320265,0.15253908019624832,0.07172398106262966,0.0582298568037838,0.105464921298439,0.24245743770483655,0.19640819520654054,0.1827381809943266,0.1536897249487322,0.13655714500153457,0.058226548210271685,0.0832306123467474,0.18136947092540404,0.22244007778049824,0.19676443864082782,0.17659628470417846,0.16518401032279945,0.058227903252131515,0.08275141564279154,0.12633958119062513,0.2066052495275372,0.196754168112778,0.16664679200804405,0.1815949339785042,0.05822936769140937,0.07368457718334817,0.09884965717695454,0.19604770668246926,0.1743665637928139,0.1935117776037565,0.18926298702309527,0.058229777241129134,0.06057578527994824,0.08348530123108802,0.2093166611634606,0.1569924458951214,0.1502443691203485,0.18350456554532046
links,urban central solid biomass CHP,0.5863606117770027,0.9595659096280119,0.3128142795007585,0.26842687123990033,0.25445315971058236,0.28231651138167324,0.3128680599657029,0.6015242030972604,0.8571532464728232,0.6216412591047487,0.3533340137097951,0.2615193527306455,0.2609720497407537,0.2897656333761585,0.5736001958907714,0.7754039007473903,0.8932309826995788,0.6104819424702538,0.42284420628348623,0.36059283472606024,0.2509848728030466,0.5370628277776512,0.7932664154941207,0.8141193260177922,0.8469739374186385,0.6496554702574957,0.5911914945016123,0.25921621854573035,0.5723330209678916,0.7627032289866243,0.7673467387236987,0.8207808176478766,0.87016849592443,0.661541192853455,0.25882028455614214,0.5910672559147444,0.7795671210929972,0.7140161485902533,0.858530929492256,0.8773141944033799,0.8359328065855998,0.2574507419721392
links,urban central solid biomass CHP CC,0.5801777168502967,0.9844724575305018,0.5504862475904571,0.517409388614444,0.5190118346540963,0.5158225839785024,0.5015059140825482,0.5945586837752959,0.8754860839313201,0.9113419651343361,0.616958894271085,0.5621308271785771,0.5613607623107845,0.5346165335273757,0.5675326333879227,0.8303233819621773,0.9973667191165378,0.8985881079123551,0.704986164149398,0.6435928359438192,0.47406804154301047,0.53392134928696,0.8470732285390161,0.8364101970344933,0.9852168333369923,0.9364983107809409,0.807305289677949,0.4674293227837173,0.5568601557617122,0.8313995641396091,0.8040919314779479,0.8849673021068037,0.9841036874552442,0.955825412533817,0.4733635264928792,0.5843802991741925,0.852755671842586,0.7777590299697517,0.8801158079867069,0.9783921986142137,0.9871285641971904,0.4736277508163942
