cluster,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
lv,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
opt,,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0
planning_horizon,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
generators,urban central solar thermal,1.6399795692614094,304.31912115986944,4966.755009231589,5045.002376799838,5044.647265291964,5044.537479016563,4742.373669860105,1.0900482972443202,9.833635488585227,234.38670573070573,1619.676545723606,1619.1093366524226,1619.04084265002,1618.920255405392,1.383398755669103,2.062322169068823,281.5769313927362,569.3609623594261,565.8018846838116,565.3715044688136,565.4193214499469,1.2276174578445547,0.7126398669528505,231.1395533905998,231.2102963278638,247.72061770277054,246.76561860265247,1861.6065665204217,1.1083558547182684,0.6200638480817292,0.6508867337162239,125.21210969148937,116.81887340951322,159.88446675882898,2386.931571857806,1.1967654948605415,0.3812606058955918,0.6003888665962076,5.047615051643237,103.45217152175984,106.23243738276662,2737.351867556326
lines,AC,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525,264090.23526578525
links,BEV charger,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995
links,CCGT,283586.6650844546,252507.43926991316,163931.28972996632,114098.24178066688,34868.58335651722,10611.183990714504,3713.2012294482356,283586.4183409673,249367.43905129549,164167.8335624036,114334.37867814674,35104.67507895363,10847.290503274904,4321.235542739088,283586.5545637331,249112.50197575905,193563.7921467933,143730.19617759384,64500.56195375978,40243.10572034287,33263.28673091674,283586.50088563055,249111.58278708698,194319.3801725872,145368.29591670848,66138.30904904575,41880.7447006682,34998.75113810893,283586.44208212954,249111.55907759763,192752.98249596328,150073.6989927758,71629.8170102634,47371.94653655175,40501.08235711589,283586.4804864023,249111.494424503,191883.9002194171,153454.73561296667,74637.16437944712,50391.52422298913,43495.80359878765
links,DAC,0.03260266332322564,0.009088840026163711,0.31123510681249433,37024.60923013526,37042.1919352158,37042.17961074069,37042.17666135529,0.021271515335932214,0.15451805482741668,0.004577515222877401,0.022735061998664166,12248.014951092486,14777.843975369837,14776.241327833704,0.028118553641002585,0.04337705041613065,0.026979802987649508,0.00908333753515971,0.017170500628837737,0.011907117979107167,3426.4527664423463,0.025565454788453658,0.012445315132930321,0.017031144553334546,0.01325536284930013,0.02210025994295975,0.017238011278231078,6278.676906962583,0.02380596052329298,0.012360410018922362,0.014409654086713974,0.07624543584744121,0.00921134847727827,0.004120730457778062,7584.9712893587475,0.023721330680555056,0.00809383232107124,0.014198781845623627,0.04647850462240464,0.011298936890556489,0.11133135722051989,8026.028709618678
links,DC,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0,16440.0
links,Fischer-Tropsch,0.6333455445692963,0.2203269979869939,230302.29902515025,400029.11880376923,400027.7711217349,400027.69284053275,400027.6851311642,0.41697313636634814,8.501336362420522,11537.998790475434,185281.98390491473,261674.82447241613,272250.7495188682,272248.47720066056,0.5405700838870257,2.6484812806335096,0.3549368065237458,51362.74012382721,150859.29490956952,197060.15675546404,224542.9955025468,0.4816304110440988,0.9869370944267482,0.5045800893387549,0.17649323462733296,31687.588094170234,116686.21052548516,224757.81992911766,0.4411660859563929,0.9424939244784448,0.7073770485515029,1.335804876457958,0.13766822585226413,23398.366177621585,224876.14431460635,0.45951524204314703,0.8583576018626511,0.8387617142634586,2.3083884132010972,0.13317116738008614,225.15933522917655,224703.42503182567
links,H2 Electrolysis,0.4003677414595228,482.1584707195648,802915.9869246213,1500088.4618783924,1598225.1425206573,1598224.407044757,1598735.7437477466,0.262045194143105,36.104810666837786,148952.35059461885,772410.1715353108,1144857.0006940973,1257296.8753420464,1259217.181096734,0.3442892549224297,2.548176372972689,7807.602717700451,336328.8278022429,763921.5162066118,995173.413750053,1205515.879474269,0.30478158808351663,0.827997387073891,1299.5945203441036,72378.10837738833,355920.0700408986,704978.1839994844,1178969.169229336,0.27323584727333,0.7726033187490062,313.2711211614008,15131.264047002893,144468.12061468617,376163.62671462423,1159906.3754545345,0.291344055036173,0.7144907545094447,228.24544758245386,6439.36156796923,64356.71463485046,185523.97428297187,1148693.8816512646
links,H2 Fuel Cell,0.22947278987508665,0.07781450452784014,0.4456078691209806,0.039909056705492295,0.0204055863035113,21974.75780678212,21974.727946392966,0.1469456837928889,1.2127601288023893,0.03431884953884265,0.06853603226715443,0.036949442593572246,0.03685841257478515,1321.2248467189645,0.20382519798879306,0.3556491685209381,0.16472213107697772,0.05068858458707571,0.062128185435840505,0.023685941610974016,967.675553191447,0.19526118802640463,0.14743926452477746,0.10747491473148146,0.056024633666639664,0.13814213527667255,0.07793564650006582,733.2891607269551,0.17202132754529992,0.1237247812260888,0.14446865682581786,0.42892099791935473,0.062243901139975064,0.027083714898009564,715.0413409307594,0.1655108006431,0.08794111456726868,0.1676850874074494,0.34458641113201116,0.07941912441996062,0.5561364606881306,694.4258014509725
links,H2 pipeline,7.956059639021334,3299.2816366770394,187911.3801014049,332116.2453459054,346904.6030887839,355842.63555398583,374298.4749277081,5.331276166452435,3250.4693452359984,45550.634546637375,183124.84132019136,237805.68041389712,256982.49700862027,275184.77785795694,6.6811385086489,3306.042360048678,6284.046958891123,69445.57387782926,159647.88122540683,208491.75542796007,243018.2795113962,5.776127143319043,3317.6684859224274,6002.29655914192,31838.677007789815,86452.16116457223,168146.96866413802,244328.2773465387,5.3817384082257105,3318.2514789042025,6288.485799726612,10150.26072776102,48977.43269743328,99174.76103052078,247100.4800273707,5.827295817174376,3316.827589347,6300.656585591969,8813.431046263368,23776.120938605774,52902.82199684609,252962.98767131427
links,OCGT,99834.04043848683,77815.49371152389,42893.19087372212,33543.832728566704,26374.12254624469,84243.9095113731,109392.51026723499,99833.72280702544,77820.8200662556,43522.14800495327,32736.07614682951,38923.9813054783,89900.34431643286,105653.06582771786,99833.90236687753,80689.59621523076,47603.29281367425,35252.301295355755,44097.696698613545,81153.48182007913,85696.60390900502,99833.73280810121,80708.76992841864,47253.87185156391,36122.451208311184,39591.65686475399,69367.89493610221,69519.63408480905,99833.6885503136,80936.24141281773,48617.5991944795,53710.52590078159,45317.904577760775,62828.24733102646,62975.3554478682,99833.77512759187,83151.58787326669,58183.8876121093,64064.15081907421,52003.979333157324,59962.56908975402,60225.32714763044
links,SMR,17912.208079577525,25090.09184376054,25076.620130982978,25076.288830863403,25076.272357128895,25076.263109806012,7166.216904161361,17911.98991626891,25389.885823758912,25376.370350438712,25376.375459031402,25376.339427645853,25376.3349734193,7465.770194159538,17912.119845969766,25419.77812257876,39477.337791887825,39467.56731489509,39467.54112527646,39467.49701314842,21557.199627692877,17912.07586367971,25421.45404662144,41068.496494376675,41132.33605865697,41129.471792558805,41129.378374503336,23218.95683511301,17912.031782545313,25421.48100886998,41586.75049626325,55675.896556271866,55675.75383477168,55675.11305404836,37764.66249782467,17912.033601954307,25421.544057851414,41627.03127099835,57454.30579363013,73385.73872174414,73379.80581680477,55467.858553704544
links,SMR CC,0.37682687769760387,0.3124804681026809,0.3320220742303852,0.02324028852124237,0.010926702476112353,0.003193717052591992,0.001410707346767067,0.24814542756471142,3.518074777645497,0.03928292505775547,0.05045373360939101,0.022752463197817308,0.016041607037592033,0.003765869196359295,0.3237217588295386,1.2055360800737291,0.6344265744229074,0.060132728436675886,0.05345485683113363,0.016482036152852635,0.012425796947381036,0.2899981138776336,0.4523461110612451,0.2816886058282609,0.14234873523437322,0.11547054213726937,0.05676603680196773,0.056799866272919185,0.2647864520783378,0.44894633487017105,0.2604928596479543,1.492460356744952,0.09140560195295817,0.01848680012147903,0.04345596249923477,0.27379393820950404,0.4134894044136303,0.3317855780097084,0.907642025745998,0.23003910471645356,0.726608844681525,0.01854858437969284
links,Sabatier,0.21089092267519138,0.05082341237643327,0.27338582300690506,0.02376286547088076,0.010758993947367896,17841.088536798645,48412.20287823369,0.1347362690907616,0.6157658764563089,0.02235913694814163,0.041365128630655335,0.020019853477461172,0.015510419238864282,0.006904733288192275,0.18719446850124838,0.19644824329874222,0.10735141343727173,0.03598440218501375,0.038705866377314976,0.014362483188340207,0.07967982539855754,0.1776349764230984,0.07682887771746032,0.06700419440360782,0.045679845337430934,0.08820685049459479,0.05390041857195722,0.2124244795881653,0.15448114291770948,0.07708549924093865,0.06353068987717596,0.23559989239703977,0.03579786197162173,0.013340418925347805,0.2367499834322726,0.15200357353071,0.050366018489919444,0.07969021642717553,0.17173840917106228,0.03578141455040034,0.2740935554052739,0.08332392509190661
links,V2G,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995
links,battery charger,1.8334491452615467,0.6725407073841735,65876.6385968356,89031.41589351033,107208.07814685235,108977.6784916301,111748.7276516515,1.2274343223426418,6.549141782404844,48305.94882548082,77504.22574181594,116791.19679889822,119837.4525555514,130270.67128957773,1.5464820573401978,2.2765044486296717,11939.767479019703,49818.334069219134,80852.75086364055,90429.15752851474,130596.84866822335,1.3378302207555248,0.8426594820737433,7282.950533647351,26627.082630331493,59296.10160444606,66167.78484001046,126952.41316996656,1.221651442967655,0.8746816693590129,89.31042692105542,2967.467306079858,36576.85777044255,59250.03446931548,131918.0517024428,1.3476232367305216,0.5938265142381949,4.753664009959826,189.1641929984456,15614.71111585825,43973.2185718404,134845.59306284378
links,battery discharger,1.8810799712126214,0.6864089130637127,67235.0556614189,90867.29879843387,109418.77507853914,111224.86567778407,114053.0555867257,1.2593216046951272,6.684189139785061,49302.04739096794,79102.41085064234,119199.5035690064,122308.5750049514,132956.93316728965,1.5866578200004284,2.3234473794847825,12185.972874985915,50845.61895457741,82519.98463316914,92293.86273113459,133289.83652538218,1.3725854571151377,0.8600356421885204,7433.129481695526,27176.14955596011,60518.82392298607,67532.20552034346,129570.25051129684,1.25338849299888,0.8927181467968978,91.1520632060709,3028.658318751921,37331.095218231705,60471.80685501419,134638.28358397333,1.3826328839859294,0.6060715845320811,4.8516875042966365,193.06487574805945,15936.696124354718,44879.97355759811,137626.19265933297
links,biogas to gas,0.01145270465744667,0.005167583214614336,40195.344183394045,40195.33399691387,40195.33274622348,16320.49816907201,0.00047755600821832746,0.0075899750973643645,0.07319304525544179,0.002888969006798967,40195.32965714817,40195.3325352987,40195.332958339444,40195.33262227643,0.009792945983147162,0.01831367089335134,0.00817771136354566,0.0037645318989356392,0.011134019662485938,24342.935475769304,40195.33319558413,0.0074407325280561615,0.004846746907833198,0.008346936876923556,0.003819355580080467,0.008501900294641495,0.003447461971532433,40195.33659473085,0.007559373645366081,0.00786280397221126,0.014733971038512289,0.022637078564486327,0.0028689707210253373,0.001233154479762116,40195.33516781948,0.008320412505123494,0.006041129121991712,0.006228926291262103,0.016881187349500202,0.0037686508366120445,0.028409744785913897,40195.334323394905
links,co2 vent,0.015246734917981532,0.001184049996455135,0.0026474896220480544,0.00011153950727342933,4.712901506688198e-05,2.5878003252010872e-05,6.399270154624785e-05,0.009065023229365046,0.030784103476573735,0.00027296372315866683,0.0003898449695375421,0.0030651779157697223,6.0465323768764726e-05,4.2458219963561734e-05,0.013448364426064015,0.007676137889127642,0.001207637588035583,0.005067544559329404,0.005724540878193919,0.0003929323464182897,0.011107463437984202,0.014056293816709864,0.0026096572883828792,0.001464259462094376,0.0007454664226653582,0.07227096229269854,0.134181101572595,0.02315474749054587,0.008563267180367474,0.07029596763060539,0.0034349071198208,0.006352569821555301,0.019166371360668743,0.00033042907202038806,0.08364055101696215,0.010466542617757837,0.003132410182778518,0.0038719749721181766,0.008178469881915812,0.0008120542933223245,0.006352008763450686,0.00021093311802691643
links,coal,362507.03218786704,199554.16444607312,106880.77688365275,79999.26173213759,66423.50415638,57822.292035167884,37324.386942490964,362507.03218786704,199554.16444607312,106880.77688365275,79999.26173213759,66423.50415638,57822.292035167884,37324.386942490964,362507.03218786704,199554.16444607312,106880.77688365275,79999.26173213759,66423.50415638,57822.292035167884,37324.386942490964,362507.03218786704,199554.16444607312,106880.77688365275,79999.26173213759,66423.50415638,57822.292035167884,37324.386942490964,362507.03218786704,199554.16444607312,106880.77688365275,79999.26173213759,66423.50415638,57822.292035167884,37324.386942490964,362507.03218786704,199554.16444607312,106880.77688365275,79999.26173213759,66423.50415638,57822.292035167884,37324.386942490964
links,electricity distribution grid,517439.06638469273,527562.0668677562,655502.8873126879,711492.858837053,754643.7870431701,776629.2045342653,777623.7720122855,517439.9442504446,525794.605230829,599730.502438028,670366.4878490075,739837.4309450105,742272.4898031661,744173.1282125766,517439.72911304806,525660.0352780181,548795.4424362243,624653.274768853,714224.948645899,725321.6869230294,751724.9743145923,517439.48667547735,525597.5223211767,538847.6777627327,587528.1566120974,675532.5622808113,687443.4956276531,735109.2770801823,517439.81213447376,525040.5153580123,529456.099188259,575424.0677012604,643305.7165683585,655646.1690573487,725507.5716069876,517439.7848423702,525646.7437927116,528845.9488740807,569978.9251459595,628163.8744990856,637453.8297961133,718987.9725379468
links,gas for industry,43409.811172933565,43409.804332586384,5062.087334009841,0.001707413482448971,0.0005358538028541518,25743.747599981725,43436.0726822498,43409.81320660422,43409.73268312455,43410.957270340004,10610.817284802302,0.0009088758424357411,0.0007345452330270833,32085.53373082114,43409.812145034244,43409.78134554936,43410.91002811925,43416.664132881335,34245.466270909346,0.0009567679706071759,5.701249684555933,43409.812893179536,43409.80357727796,43410.95268385572,43416.66206572977,43423.51121764931,43430.361392317514,13513.294694072207,43409.81316830302,43409.8059082379,43410.95276473334,43416.61349051978,43423.51200282148,43430.363520891435,19318.30417948737,43409.812859210004,43409.80071453814,43410.94968006814,43416.63721443605,43423.5038527411,43430.319908732745,29584.69083175167
links,gas for industry CC,0.014255758366590522,0.016287653047586646,42609.867349826905,48240.743842754564,48248.367011308525,48240.7831645124,48240.74408264607,0.009290446252670677,0.12280836913467555,0.002555068755239228,36450.94608996006,48248.35536735495,48255.965761837324,48248.35992943592,0.012339137381896435,0.05155884594209612,0.05996476837160837,0.004282852494616402,10197.83517496735,48255.96245073981,48255.974430451926,0.011180410377850374,0.019720377101218798,0.009374616747033089,0.007419748108847492,0.009567252088315745,0.006686764334846355,33247.53706695734,0.010369000714398002,0.02212561679934852,0.010024666982901732,0.07147221759728924,0.006309328728499918,0.002709191701655431,26797.525353340083,0.010290985471609275,0.027302231263031173,0.014317895923560201,0.0404500383383341,0.015251215123567646,0.06693727765947978,15390.426363726618
links,helmeth,0.1251196653824003,0.03406066476817042,0.31153479477863794,0.025459287920364518,0.01026237976431647,0.00818748259069946,0.003968146685786412,0.08136681245130718,0.44200062700758486,0.015074181495316469,0.037314887936276804,0.016073867819685974,0.012504230306076227,0.004770057929950662,0.10880644806877335,0.13094415685541863,0.07900191335724838,0.03271248540876457,0.034652183224946925,0.012086145831627426,0.04549882194747248,0.10122721208392974,0.046866464333503374,0.0490864921825467,0.03813473370282346,0.06608612706473693,0.03516763271326509,0.15889571824529497,0.09141503967650605,0.051605402679443114,0.04255389453173352,0.20572527916617234,0.025779791224579816,0.010059170310733848,0.18634847552332018,0.0907120734956834,0.032701112223931364,0.05015375211219343,0.11521129604059989,0.024149544187056005,0.23367146283910262,0.05637151340873775
links,home battery charger,1.3778412780183922,0.4392334696610267,10.830045863170172,117.15425554974226,788.7621639726904,788.6776104241634,752.9208617069169,0.9204910622898901,4.245147062115184,62.37015944975819,125.91208917468352,146.88471214135797,109.00431620553272,87.96840243164692,1.1644951868414608,1.4763690127109768,1.1131306799821172,13.882541980901813,161.9597953297523,161.67298423620454,148.30454292758088,1.0124820071217966,0.5151841711305851,0.8243405415713072,1.353775817166056,102.32680268019726,102.22703775044786,102.62692176603065,0.9083518222606931,0.5664334187296384,0.8342110385145938,3.335583017762772,94.74863916624868,94.51709740555093,95.71151980568396,1.0138871446598372,0.3908911254335871,0.8535062234373444,2.2875814880393954,52.174892458741816,61.64026728870311,52.145141750252556
links,home battery discharger,1.4136359540098764,0.4482907356848024,11.053368112515432,119.57004881602116,805.0269280265387,804.9406309315035,768.4465559227807,0.9444043241825157,4.332684622222567,63.65627074386729,128.50847439128503,149.91356582529218,111.2520526778357,89.78236534099642,1.194747385386841,1.5068126556048167,1.1360841236156483,14.168808589647039,165.29950656029663,165.00678124446776,151.36267440118235,1.0387850842398338,0.5258075876310833,0.8413389537937562,1.3816915124842886,104.43684469032047,104.33502254596658,104.74315241747328,0.9319497211499307,0.5781136264381956,0.8514129864937128,3.404364804268205,96.70241475393726,96.46609845881278,97.68515058816729,1.0402267255782027,0.39895154239615904,0.8711060500730197,2.3347528343036674,53.25077103676867,62.91132775465822,53.22040685025511
links,lignite,151993.38537770754,83367.14295346513,51678.92482466155,43367.71270344943,36908.619227222356,6784.242424242424,6784.242424242424,151993.38537770754,83367.14295346513,51678.92482466155,43367.71270344943,36908.619227222356,6784.242424242424,6784.242424242424,151993.38537770754,83367.14295346513,51678.92482466155,43367.71270344943,36908.619227222356,6784.242424242424,6784.242424242424,151993.38537770754,83367.14295346513,51678.92482466155,43367.71270344943,36908.619227222356,6784.242424242424,6784.242424242424,151993.38537770754,83367.14295346513,51678.92482466155,43367.71270344943,36908.619227222356,6784.242424242424,6784.242424242424,151993.38537770754,83367.14295346513,51678.92482466155,43367.71270344943,36908.619227222356,6784.242424242424,6784.242424242424
links,nuclear,395235.457556087,395235.37565484,403032.71834914887,403030.3174575218,403030.2337311624,387068.72456948704,332451.84340067895,395235.3727030989,395236.90029952757,395235.4022452454,401821.4766212817,401821.3537825828,385859.8542506478,331242.94584705686,395235.42176982015,395235.645168622,395235.45171036304,397260.9217174592,400237.7756820171,384460.55311456695,330836.7665731552,395235.5535380202,395235.35503623704,395235.3617227505,395235.35427112394,395235.3799463839,379273.89043813926,330895.114729108,395235.379371795,395235.367280316,395235.3364588276,395236.0399541686,395235.29358047165,379273.76784766786,330947.5626768261,395235.3886916847,395235.33043481305,395235.3502680755,395235.84125919815,395235.3089291268,379274.5804271456,331049.4065107655
links,oil,91481.07618408537,6200.494285714287,3818.785714285714,3242.9,1176.4428571428573,,,91481.07618408537,6200.494285714287,3818.785714285714,3242.9,1176.4428571428573,,,91481.07618408537,6200.494285714287,3818.785714285714,3242.9,1176.4428571428573,,,91481.07618408537,6200.494285714287,3818.785714285714,3242.9,1176.4428571428573,,,91481.07618408537,6200.494285714287,3818.785714285714,3242.9,1176.4428571428573,,,91481.07618408537,6200.494285714287,3818.785714285714,3242.9,1176.4428571428573,,
links,process emissions,20107.303985276256,0.014697470291139325,0.0009917382530244881,7.319348912291084e-05,5.226976800144017e-05,2.6690615676496395e-05,5.567410991375568e-05,20107.304651109433,19890.36641881489,0.0008320350607391447,0.00023534754609070543,7.229395682678346e-05,4.7998919696595584e-05,6.0251388190009545e-05,20107.304271199075,19890.394042299482,0.00677679948421428,0.000342547574220687,0.00025383175456681847,5.528929764728451e-05,6.209476108342434e-05,20107.304509522968,19890.404630034478,19587.89561090034,0.0029805926606059074,0.0005753538694201465,0.0006578322239363345,0.00017628282877250233,20107.304579072053,19890.404735320415,19587.89668497963,274.7795654988513,0.000349529913752272,0.0002246546115157137,0.00016980553434857586,20107.30452925775,19890.4040061265,19587.895861259116,19132.403203590326,0.002069781028694706,0.004282197545421289,9.546466781449516e-05
links,process emissions CC,0.0035669430882089726,19890.396633369917,19890.403583006642,19890.39726343977,19890.397031972763,19890.396760983724,19890.396701508336,0.002342030307602836,0.04990312672168173,19587.898865608015,19587.900234606677,19587.899482039742,19587.899309774006,19587.899166714757,0.0030532495125144424,0.01884436366794994,19587.893558904445,19587.894446554168,19587.89471393201,19587.893938926474,19587.894184651024,0.0026773492699800183,0.007014434396467026,0.004430411504740248,19132.417541947267,19132.419111044117,19132.418740343397,19132.41938328107,0.002523582160449132,0.007687241323355137,0.0034040297114913145,18857.64282520377,18857.64371723636,18857.643298676172,18857.644427692718,0.002583862306817459,0.007656140133679082,0.0043155739338393,0.01837910143483486,18655.249475701647,18655.2576904591,18655.250208309993
links,residential rural gas boiler,328560.4594247732,280704.93930864375,226433.75624318508,172162.36002611797,109440.0772159115,66371.76219722464,61574.925408751486,328560.5052693954,294368.8823605928,240091.87532768733,185820.86628968394,112409.53715316819,64250.5299386242,50584.19874715659,328560.39900379226,297600.7624093963,259084.57329787215,204812.77699846466,128913.0739158331,80269.80503629666,56984.789259963305,328560.6004613674,297682.0325302291,277266.6962109066,223485.85053236445,163377.43812046837,123647.2000372261,100280.11984223129,328560.2932337039,298803.41810817627,298856.2526198689,250376.5624120027,215690.0205198573,173263.21341494253,148764.45424380002,328560.43367238046,299015.35709229624,303213.0359584486,264304.9345358671,246764.01235591545,210511.46264413412,185801.37216392555
links,residential rural ground heat pump,7609.3699613077315,18960.262482972874,65390.1391817017,68320.46714673837,70961.54184704153,68933.92581534082,59335.09929226637,7609.461222667953,10789.487658233218,44319.58111690663,62511.458039458616,70315.97801719389,71973.53099121006,68395.61591980467,7609.468997700847,9203.500440057,22794.452927693106,49093.04230261098,64197.46980508483,68136.04293707942,69416.1764497808,7609.514584046109,9164.275074588752,16239.179493387177,33548.6682929574,54686.75819567679,58100.950503693224,63254.48811454115,7609.410333522668,8642.849965445877,10582.915356432772,22928.130914010682,39463.56709087188,46736.255493530814,60404.8559781166,7609.43342339234,7748.738500264724,8987.969060440486,18054.0805444005,28587.873258521227,35126.00727076372,59262.334244697726
links,residential rural oil boiler,124316.34578336132,98413.19488486368,72510.043986366,46606.893087868346,,,,124316.34578336132,98413.19488486368,72510.043986366,46606.893087868346,,,,124316.34578336132,98413.19488486368,72510.043986366,46606.893087868346,,,,124316.34578336132,98413.19488486368,72510.043986366,46606.893087868346,,,,124316.34578336132,98413.19488486368,72510.043986366,46606.893087868346,,,,124316.34578336132,98413.19488486368,72510.043986366,46606.893087868346,,,
links,residential rural resistive heater,143782.0664161681,138469.4917822377,129796.14045095736,127861.48417557254,172780.48465681358,182150.37721075714,177428.88584662348,143781.83519577014,142702.56822634442,127489.64917322552,126307.97014318602,172669.00322415584,173881.1692861632,166399.42331962372,143781.9906760268,144308.77750230033,150606.05426338594,141346.15857249766,174108.30303458511,170124.7080685972,157467.8767040576,143781.5510361381,144334.42385305656,152744.64401562838,154781.70320269518,163772.42233224498,158493.25272710324,141789.28404686163,143781.99641474473,144554.91910096793,149298.3398145159,159309.36585321985,155616.6773185631,145212.831104155,127687.628985237,143781.88795265567,146561.80241013266,149882.61287108215,160213.7048576334,159144.57586833902,146314.54212572207,126461.50317024995
