,name,Generation,p_nom_opt,load_corr,week_corr,cool_corr,week_cool,heat_corr,week_heat,country,carrier,total_gen,fraction,latitude,FullName,avgCDD,avgHDD,year_CF,solarfrac,solarcf
37,ROwind,2067028.5099840767,2566.122008784951,0.2609264139610486,0.6517555414508261,-0.3209565369461151,-0.5745584184125802,0.3433662630219535,0.6566881201730913,RO,wind,46768035.60459874,0.04419746271705336,45.943161,Romania,1.0551800686130115,-8.615540090062847,0.2758584640942796,0.9409572964567293,0.11102833372723138
38,ROror,694282.751519371,870.4499999999999,-0.3998556608275382,-0.4541197147164222,0.0083558877280697,0.0338971296299855,-0.3807233324495372,-0.4151729052025169,RO,ror,46768035.60459874,0.014845240826217248,45.943161,Romania,1.0551800686130115,-8.615540090062847,0.273155339868833,0.9409572964567293,0.11102833372723138
39,ATsolar,44755360.52156724,164437.66357655893,0.1235215744608855,-0.7743646548359986,0.335814445681108,0.5136092381523253,-0.380111981150674,-0.7699826649914085,AT,solar,50760946.54986319,0.8816888486821935,47.516231,Austria,0.4121868741490527,-11.50876586899473,0.0932096572490807,0.8816888486821935,0.0932096572490807
40,ATwind,524074.08782314335,1502.9923629288137,0.1755880147768719,0.3777466443540895,-0.1577270726350411,-0.2707868243770271,0.256687014358611,0.3795309010421721,AT,wind,50760946.54986319,0.01032435609348494,47.516231,Austria,0.4121868741490527,-11.50876586899473,0.11941339940474037,0.8816888486821935,0.0932096572490807
41,ATror,5481511.9404728,4478.505031122705,-0.4537371254095911,-0.557618795529423,0.0477132959845087,0.0975133632940852,-0.4974884209771566,-0.5285490448642007,AT,ror,50760946.54986319,0.1079867952243214,47.516231,Austria,0.4121868741490527,-11.50876586899473,0.4191644541101869,0.8816888486821935,0.0932096572490807
42,BGsolar,38366318.123515934,104588.30858829188,-0.0120645082403729,-0.8541227829831052,0.5265381924785956,0.6948409489825171,-0.3887936641486007,-0.8503091059646737,BG,solar,38385513.16855225,0.9994999403824034,42.733883,Bulgaria,1.3859472651092024,-7.239619188505423,0.1256273308140183,0.9994999403824034,0.1256273308140183
43,BGwind,12.994883212914672,0.0326836273316921,0.2263515991695364,0.5627423849187946,-0.2464001286416885,-0.569402783988778,0.271791212036451,0.5813980565964804,BG,wind,38385513.16855225,3.3853613356303573e-07,42.733883,Bulgaria,1.3859472651092024,-7.239619188505423,0.13616305268114978,0.9994999403824034,0.1256273308140183
44,BGror,19182.05015310848,22.4,-0.0414136536769211,-0.0451984827811122,-0.1403996725340083,-0.1462029037659712,0.0193528155623381,-0.0035848927601329,BG,ror,38385513.16855225,0.0004997210814631907,42.733883,Bulgaria,1.3859472651092024,-7.239619188505423,0.2932676454425832,0.9994999403824034,0.1256273308140183
45,EEsolar,3661706.848364144,11597.899315491904,-0.0449338434294927,-0.5151215836350228,0.4704934443812972,0.5640444666830056,-0.3328831578924637,-0.5167975940745028,EE,solar,9800941.413171709,0.3736076662434787,58.595272,Estonia,0.3650985289235138,-11.683005915943191,0.10812382143809533,0.3736076662434787,0.10812382143809533
46,EEwind,6139234.564807564,7545.716748796861,0.1019858846057869,0.2836554902217398,-0.2056087997830214,-0.46817971194143,0.1246984356751656,0.2930235371210861,EE,wind,9800941.413171709,0.6263923337565213,58.595272,Estonia,0.3650985289235138,-11.683005915943191,0.2786319259893707,0.3736076662434787,0.10812382143809533
