,name,Generation,p_nom_opt,load_corr,week_corr,cool_corr,week_cool,heat_corr,week_heat,country,carrier,total_gen,fraction,latitude,FullName,avgCDD,avgHDD,year_CF,solarfrac,solarcf
36,ROsolar,11158325.176163835,37704.84562570433,0.1796085390618067,-0.7570569833366935,0.4602940119763198,0.6673426632500309,-0.3623056897821952,-0.8435336063159459,RO,solar,16722162.241103275,0.6672776531695488,45.943161,Romania,1.0551800686130115,-8.615540090062847,0.10134888964529183,0.6672776531695488,0.10134888964529183
37,ROwind,4868690.135522062,6535.412226469823,0.1297362767398464,0.6568981566456714,-0.3105126440156395,-0.5593111089677997,0.3587905515012393,0.6807359408488659,RO,wind,16722162.241103275,0.2911519494503386,45.943161,Romania,1.0551800686130115,-8.615540090062847,0.25512692660756675,0.6672776531695488,0.10134888964529183
38,ROror,695146.9294173778,870.4499999999999,-0.2196132382475621,-0.460160073940776,0.0118573154298298,0.0356668292488045,-0.3827407621524301,-0.416692395601232,RO,ror,16722162.241103275,0.041570397380112624,45.943161,Romania,1.0551800686130115,-8.615540090062847,0.27349533795595327,0.6672776531695488,0.10134888964529183
39,ATsolar,28725395.38300396,113315.19515562852,0.4914747609265776,-0.3653938090936033,0.3393533488772403,0.5177008692457569,-0.3809261353611866,-0.7647427082615708,AT,solar,34170108.36240044,0.8406585978115408,47.516231,Austria,0.4121868741490527,-11.50876586899473,0.08681504857976667,0.8406585978115408,0.08681504857976667
40,ATwind,2.8217183447670027,0.0099722985506517,0.0663541159745833,0.2422697083398395,-0.1324562585299961,-0.2377623365457192,0.2495204376341029,0.3858898768786167,AT,wind,34170108.36240044,8.25785600338312e-08,47.516231,Austria,0.4121868741490527,-11.50876586899473,0.09690262420288828,0.8406585978115408,0.08681504857976667
41,ATror,5444710.1576781375,4478.505031122705,-0.1085328590770718,-0.4543409830241904,0.0504817348514358,0.102161428636267,-0.4932777213856036,-0.5274262505018444,AT,ror,34170108.36240044,0.15934131960989917,47.516231,Austria,0.4121868741490527,-11.50876586899473,0.41635026719188273,0.8406585978115408,0.08681504857976667
42,BGsolar,9084898.11543648,22267.47901234258,0.0891321880556176,-0.700769414790256,0.5623573003758768,0.7316863003157862,-0.3988723701438249,-0.8538914778221715,BG,solar,9104374.110530632,0.9978608090069997,42.733883,Bulgaria,1.3859472651092024,-7.239619188505423,0.13972243899566134,0.9978608090069997,0.13972243899566134
43,BGwind,6.307734641370221,0.0178409693255111,0.1472593831141677,0.4738161891767513,-0.2295904643016873,-0.5414602535505566,0.2819908916670519,0.6005806148038392,BG,wind,9104374.110530632,6.928246318518853e-07,42.733883,Bulgaria,1.3859472651092024,-7.239619188505423,0.12107991762929513,0.9978608090069997,0.13972243899566134
44,BGror,19469.687359510852,22.4,-0.1700352443432271,-0.3396621675026904,-0.1136735830824959,-0.1352957256611519,0.0032278628776853,-0.0145929188031046,BG,ror,9104374.110530632,0.0021384981683684454,42.733883,Bulgaria,1.3859472651092024,-7.239619188505423,0.2976652299338132,0.9978608090069997,0.13972243899566134
45,EEsolar,362284.147256312,1141.9985865804597,0.2492635117979107,-0.5794097593603511,0.4658009437149904,0.5576143880447514,-0.3283753565913619,-0.5072423210406422,EE,solar,4082278.338783171,0.08874557714854402,58.595272,Estonia,0.3650985289235138,-11.683005915943191,0.10864279071960227,0.08874557714854402,0.10864279071960227
46,EEwind,3719994.191526859,4630.785125687591,0.1286732636533666,0.3278506819217505,-0.2007493485987073,-0.4766223614450199,0.1154418984303186,0.2897531533747367,EE,wind,4082278.338783171,0.911254422851456,58.595272,Estonia,0.3650985289235138,-11.683005915943191,0.275108988855844,0.08874557714854402,0.10864279071960227
