cluster,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
links,services rural water tanks charger,-1009.8668620496828,-1546.799270506538,-10408.252639659047,-1963.5426360453184,-428.1500201432391,-124.00548233287623,-77.26979942625707,-885.1374906976689,-557.8500907834068,-1234.9713208011008,-696.1090604809788,-802.6097663569799,-1030.5875380609205,-2940.570310408082,-544.7429311258252,-6910.366968775423,-11870.029988563234,-2270.911516524444,-467.92413093847654,-115.73885021186868,-35.07749968535475,-1067.3748484962198,-388.2800336507544,-1115.5844936672684,-2081.6833523186197,-1232.485370295215,-704.7219498865934,-2739.2813516135284,-473.6287432242516,-16892.207332861202,-7177.284115252383,-1810.261595833481,-489.03380648665143,-103.1070103485115,-54.40772346211128,-583.8735458381325,-526.7146218251487,-2790.3845397540554,-2655.5764718991304,-1304.9618112723347,-674.9802770053757,-2238.753866280389,-638.5982634264765,-8489.387020942726,-9650.319734408651,-2375.584237711544,-395.12701538910324,-261.5913084362212,-4.129159972857678,-1086.2944433331613,-705.7668659400424,-3226.9086083417533,-4020.167817301757,-1252.3582366892679,-1214.309084202543,-1922.484714862947,-1638.1654439623726,-8693.06241902415,-6492.036686059735,-3129.5716191543906,-395.17099291022305,-88.22541064545942,-41.48976469850044,-596.1656026019537,-534.9844506599047,-3789.7323896896305,-3122.842512115236,-1737.194449348748,-598.9249187376136,-2307.548519066606,-1667.2751923739997,-40611.914885112696,-10508.618217475807,-2605.634659893147,-268.81712682380453,-137.83638800802942,-86.49609502675645,-1439.3764759216356,-2190.8556164799593,-7231.796400995852,-2750.760871259943,-1352.521585429301,-716.2276941018254,-1220.3033248961037,-18030.30257724278,-8846.78237338394,-8314.90171976458,-1979.4689462465049,-236.03061063849213,-119.91821987461833,-137.67253559123503,-17824.590271526657,-8710.736556592885,-7543.59850619622,-2917.4997778519373,-673.6184295890071,-499.0591695076928,-1221.167703744658
links,services rural water tanks discharger,-836.0943483937917,-1295.6141335816828,-8740.945207623226,-1647.8137470558759,-358.90150614529284,-103.92794463922144,-64.63653753509675,-731.8494969982244,-464.4333969154691,-1028.3051050700233,-583.3519582642843,-672.892279572382,-864.6282713812479,-2468.243071726727,-454.150706302466,-5803.6427976073755,-9966.462494448235,-1906.0003782438162,-392.51912527065815,-97.05864597404411,-29.353427950666344,-889.9329582326527,-324.58294428902605,-934.5480703655885,-1747.3150843792173,-1033.857123671307,-591.2434463577893,-2299.1640575664387,-395.0747933515272,-14179.97530674396,-6028.167591256966,-1519.4681057821026,-410.0667837320757,-86.50324335561982,-45.54054624360006,-486.51475610421585,-440.3193210517434,-2341.092695063873,-2228.6933928703784,-1094.4188636615363,-566.2615764015113,-1879.0934154942333,-532.6754894090609,-7129.439409611245,-8105.004491169369,-1993.8724227127568,-331.0575868638816,-219.52092442139633,-3.457261769665582,-905.3309054160991,-590.5441589033076,-2709.081924831329,-3375.4279336146756,-1050.1698336730988,-1018.7274119589883,-1613.3635241409702,-1369.1718158877675,-7300.369181382215,-5452.698299357373,-2626.0161132558587,-331.4867206902761,-74.00218728142926,-34.74642734803169,-498.2015246703163,-447.3925138815257,-3182.320769412272,-2622.3221437136526,-1457.1764845940188,-502.3174110686432,-1936.9852432988537,-1395.8398553685302,-34072.43118854085,-8825.213166583038,-2187.4681407052904,-225.34178120278898,-115.56940228624455,-72.32399080174105,-1205.337023913673,-1835.1644378111687,-6068.891737901671,-2309.92340395033,-1134.8402616979665,-600.8516941056696,-1024.004013498662,-15141.785011443266,-7430.150423821666,-6982.611740788947,-1661.3766156801485,-197.82428736954785,-100.62514291847936,-115.29641187890184,-14969.67205985541,-7315.790269096629,-6332.508387962509,-2449.2914219079703,-565.1775155612604,-418.5817602059551,-1024.895264202053
links,services urban decentral air heat pump,29900815.12662432,27488948.199539304,38118232.20688483,78752811.53071886,77373796.45947084,75751524.17631543,52443296.12335582,29895068.962630235,23342766.35314658,21858522.971373774,18505041.662851907,17915530.07387331,19414770.812677123,43204549.21925359,34919063.55382468,29820199.617437422,38595304.05005771,80204826.9328475,79099039.39551866,77916784.21289162,55829789.987882614,34920576.875202835,29602130.690865915,24354296.54356883,21916742.668883946,19541059.79752741,18439635.823533393,43353803.608400136,34906756.194879994,29756786.378833722,38651178.58256601,80158295.11829774,79044123.91596195,77871024.95210952,55781457.333416805,34907568.92924635,29602302.355422325,24358946.57878646,21734601.444776997,19331833.3296348,18720199.547213227,44092261.05094176,34883472.66087149,29576393.537250903,38631846.23000303,80075266.08898732,78957120.32104552,77788670.9255181,55748523.605109096,34888957.527746424,29588292.312611822,24455250.371644065,21691849.893241744,19260031.026340175,18861220.84396474,43969641.74394208,34800671.37670997,29444089.785431914,38690819.1092723,80266191.82236281,79122776.01745543,77942846.60669938,55446322.18796204,34799187.291594714,29456770.397076584,24413448.00331051,21638457.551295318,19389490.168218642,19015559.13338398,44098517.869251475,33769832.51820488,29320060.439874116,38732519.20173615,80315025.86269574,79156247.12745294,78015093.5847382,52804467.41951156,33778090.5494946,29161081.370084237,24576567.169008844,21551807.711128,18691394.87581666,18341485.960442998,44442692.073373154,34025568.04736013,29435196.32019912,38785659.242485926,80048522.98743068,78813562.30528103,77740855.78242594,50641979.76700662,34023681.67071371,29435402.193737693,24499958.59523534,21533894.29898397,19031124.154080298,18552443.41734489,44412028.74398095
links,services urban decentral gas boiler,6106171.829997941,6892568.529657752,2913710.2935036835,1728845.2400217033,2040355.8666070383,1885581.8600004504,2466823.5449182675,6108023.757627491,8226408.323527712,8557391.889930487,9164627.474024355,9579199.638492238,8601302.321349759,1536905.0542551233,4537748.609816515,6182022.907005982,2910041.285513952,1773569.4420410718,1850841.019586294,1755723.167539825,2257904.507667462,4537403.18728958,6280624.1010393035,7701155.770520501,8029832.541654931,9081638.024203982,8887126.424053155,1570672.934828408,4538460.049168031,6247225.265765094,2869671.393159973,1761459.6693279452,1962973.1213689223,1831192.4905413294,2297294.3972836817,4538561.338525202,6343910.739896784,7671624.426083542,8029829.888910217,9166921.614224592,8841628.10514018,1539371.3782266597,4540196.656955559,6249267.762519488,2903385.108384772,1764365.2860985405,1871540.9936653161,1763152.37880897,2311059.488665709,4539135.407510694,6351392.762618395,7706986.732144201,8052666.299600581,9190349.010335471,8794630.579232046,1517093.1675543948,4622547.183905165,6243500.720528438,2816363.6251552915,1775929.045406829,1955227.973350816,1792379.3693470976,2286326.2202509274,4624070.557564201,6325064.290613051,7721687.894044584,8032560.022205854,9137691.103699796,8746657.920738326,1491837.817764641,4805880.048743397,6227536.032447478,2778073.176078475,1749076.639468705,1945904.6098741028,1792513.5357847267,2298301.92820626,4806636.409715074,6299168.47446278,7675654.437480753,8100649.803031275,9365863.184500128,8948486.781282598,1481490.4546769916,4603705.224767467,6288314.8688656,2821579.5946145006,1729525.755594925,1966531.365310932,1768756.5556293011,2381346.9116183775,4603478.43187596,6288456.274717199,7746194.200223472,8107077.084325178,9264563.175786672,8890244.673127184,1489574.1500903962
links,services urban decentral oil boiler,51830.27642399841,162927.80988734917,34790.353253654364,23740.69447584996,,,,51148.341424447746,56157.86695860984,58941.379761894845,114918.70457619766,,,,356715.41937964445,285091.4990745467,48915.12900213488,26319.731009194482,,,,357515.845621314,435953.8249916156,438788.5786801814,332986.94111920043,,,,360939.4827045294,293057.9701020023,49373.79385360543,26475.18172070617,,,,360791.8760841441,440519.90936982364,433869.92338504,445064.1373761458,,,,369978.25534713746,295901.0025485596,48953.103733250464,26399.762214016722,,,,371265.8409481511,437206.5265507209,435248.9228120687,449795.1953671692,,,,586000.5776182075,342297.9156295296,49277.592268034845,26320.82508806891,,,,586458.5662101111,442639.0841945162,453151.56912427256,452549.4719686917,,,,629534.9593011783,413328.3291015702,52791.81947447214,26882.135401393985,,,,629766.4278479238,467461.9241158564,447026.24587315926,451521.5891941517,,,,644412.8220493597,458922.4285368454,54741.49040784205,27820.321190162613,,,,644366.0472704999,458898.17312000075,424563.7319362097,414656.96312103653,,,
links,services urban decentral resistive heater,-254637.97428916255,-335403.8430901808,-960830.0363235082,-1009769.4732150752,-840108.6557892505,-889812.7569277817,-1108261.1458166726,-255034.17960594269,-256422.61146362917,-480094.9843294276,-630078.3205991639,-305058.18606959423,-283183.1731792749,-528975.1474017128,-189711.75849409122,-278366.8494563773,-864519.4810413774,-980376.4185052495,-897337.8446383178,-806398.082436488,-1075330.5743760131,-189288.69203496026,-166291.87381963083,-339488.53280573804,-579969.5323006669,-316887.086468732,-297148.34387549944,-567746.6061530896,-189004.49492522934,-245606.5185475438,-880571.3953687279,-987370.8968303092,-829493.7416645102,-760024.2445776351,-1054240.834678106,-188862.5345250771,-123688.15225821733,-363302.31384211266,-544944.8577452535,-305225.9036850799,-270613.3840352907,-536090.2111976547,-186718.17634432274,-278207.1109383432,-862225.5492392918,-984507.2786474936,-885348.4390106043,-801945.7837153636,-1047660.3266925439,-185853.45193845243,-123301.88034626399,-321403.63615804724,-535314.9974591425,-303645.78492877167,-269211.2105368753,-545185.4933313541,-22072.032456335874,-279544.40497503756,-905885.4412069218,-971394.1792136375,-834182.139850026,-785979.8171639694,-1057086.7381635867,-21094.189609366324,-158164.6500889056,-307813.77897759853,-555656.7740658801,-312005.66140911495,-270578.5671134461,-559823.8020430775,-88812.98988925933,-273812.6206146423,-919147.6411590371,-983646.8134475313,-833912.8065929338,-764611.2336222092,-979556.6337522604,-86526.03457032598,-221194.58147281944,-309366.3408514634,-531325.2994246539,-299744.0347956368,-268889.46957487287,-559717.3563914914,-161422.10924894782,-185993.69814392435,-879782.9428871162,-988999.8790235333,-827273.7404684722,-782362.7799327774,-939535.1625976413,-161918.46783896815,-185867.39923987957,-297083.70907247346,-551886.8060669154,-298582.0607694504,-265970.7050861139,-551598.6674805861
links,services urban decentral water tanks charger,-211.26688094986912,-666.4463333078634,-724.7484831288366,-309.6671578415135,-111.03801867361778,-26.392613247339426,-16.50582180953559,-185.3415143448907,-112.79846155314124,-291.0584574268255,-194.2021443149713,-293.12763285897813,-250.8404578359589,-608.1142624520148,-153.6281971025121,-363.4796228177586,-1036.1688433494937,-458.55768895573146,-113.44539008707079,-24.21879518819442,-10.21839560480472,-264.69837585273785,-116.910996425098,-256.4225326969331,-366.37337131863046,-442.085049259641,-172.76383733217835,-872.2554986507967,-141.87166462304015,-3636.4239826977755,-534.29014419649,-373.65704907843906,-148.6044492495446,-17.490654070736483,-15.209085627816606,-160.5433516957247,-192.22121489488302,-710.8281369421711,-462.9734710643661,-293.22657271754224,-211.29475487978334,-504.1619161302069,-166.9194348521695,-680.1660990696014,-760.8918844207192,-672.1194084451886,-119.36880950438467,-40.44910713950631,-1.0179739473481133,-264.1021313346612,-306.03826388908647,-421.35849700216113,-383.0857500390523,-288.10797198211117,-390.35458126650565,-452.8465699158951,-354.6015407576774,-484.7027649224269,-380.83294893999187,-540.9924524644985,-163.8675969246798,-18.3600832048362,-16.08020533894208,-192.27357647684505,-221.52698130557678,-328.94764866465835,-397.011402974018,-356.4851840130036,-190.60177343674218,-667.861072775685,-1053.3211045609078,-15524.217529040121,-878.686741798394,-498.4184345456197,-95.37410670150547,-40.96078094587102,-25.988561533366408,-809.168514546699,-1076.176555642036,-1063.2446163043514,-259.6871199475488,-356.14299942182356,-256.1064448679708,-319.44641493247946,-1574.5655863259071,-325.9128766016895,-1290.2098361885955,-373.47536104108417,-73.33632134588044,-17.196306339843048,-58.852199052194806,-1480.6024627679471,-341.68425194935753,-1061.360897702817,-327.5776943582546,-146.15631678925638,-135.76332464038774,-288.66366021067165
links,services urban decentral water tanks discharger,-175.64719353854866,-559.0636679710283,-608.3699722581059,-259.7748927870807,-93.12883827510115,-22.129453765068888,-13.818226785045937,-153.9655863341402,-94.00908391543925,-242.71673597988843,-162.86996162718162,-245.9400366573218,-210.50770620240564,-510.48610129867984,-128.5561055869773,-305.1195826658013,-869.4551264006168,-384.86169478557736,-95.19446493611383,-20.31586679339783,-8.563290925559116,-221.37404638045177,-97.93838585310095,-214.92285581612373,-307.4877295954261,-371.0507188407912,-144.9859793201815,-732.3377081597841,-118.76706799541512,-3052.7729977207982,-448.6435732068053,-313.64304749736834,-124.69103061325336,-14.674216412247759,-12.746575172870237,-134.28091831591144,-161.08147761300518,-596.5206439749063,-388.47835395611037,-245.93399593769846,-177.3520815604645,-423.21982507775647,-139.6549899796429,-571.0196115141648,-638.8847148876102,-564.2247727315453,-100.10654738591711,-33.94056016045843,-0.8531009358134689,-220.8103083921053,-256.6585102485144,-353.6518159825255,-321.5010845640088,-241.64371165317675,-327.6461045982019,-380.1013092507437,-296.88693262949187,-406.8238761487173,-319.7702838291875,-453.8915929588966,-137.56115669259202,-15.404006249149958,-13.487086659412881,-161.1432905121967,-185.72247762370557,-276.1079046677701,-333.3083191196315,-299.00476533206074,-159.95928062976645,-560.7424665167769,-884.0933941016465,-13032.986949280908,-737.6692695710535,-418.41999263078196,-80.02524346962798,-34.367536022212505,-21.769118613563805,-679.128218900687,-903.0446197129077,-891.9509550138137,-217.99401968638176,-298.877536854822,-214.96881055821564,-268.13981104135723,-1322.0551515365996,-273.55354815814894,-1083.3333586044364,-313.44293510415014,-61.522393906508796,-14.426934868606025,-49.36956166948704,-1243.2474456523478,-286.784983238349,-890.7708009356493,-274.88044770892793,-122.62990629812577,-113.9276248025617,-242.30934599567945
links,solid biomass for industry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,solid biomass for industry CC,-4.0937362666513195,-35.7301962494122,-78042221.23184657,-78042221.87876582,-78042222.11477256,-78042222.1451596,-78042221.23357168,-3.5938382079489486,-7.812161473973518,-18.36722968432872,-4.0856120483084055,-2260249.2261650627,-2260275.1847153073,-78042221.87647784,-1.735451514847039,-2.867483605471879,-78042220.9693462,-78042222.06298557,-78042222.10753807,-78042222.15388298,-78042222.0468292,-3.5401006353168682,-0.8264683709972207,-1.4759526780194174,-1.5050606921122291,-6.8894026935745885,-7960142.506641999,-78042221.57032776,-1.6039425912968088,-30.133055894730546,-78042222.12959564,-78042221.96381202,-78042222.12154067,-78042222.20268512,-78042221.78872153,-2.2722395116618133,-0.8515662101110877,-1.293687604754675,-2.0501916963268805,-7.000785020224612,-12422488.743223593,-78042221.75914374,-2.5799674460422457,-4.68535900664258,-78042222.04123738,-78042222.06183183,-78042222.06107685,-78042222.13621566,-78042222.19781873,-3.4201405349188043,-0.8860173973238714,-1.2824969197155238,-0.8758252987732282,-4.904062755899055,-13390189.300357953,-78042221.50579047,-3.2173525794230358,-3.9934891591132597,-78042222.12027237,-78042221.69015646,-78042222.16151002,-78042222.18127573,-78042222.03497419,-1.1519652629316997,-1.375243054527926,-1.0249405375819158,-0.9018907283544362,-3.724687430036653,-12995058.126930922,-78042221.88161838,-1.990868859703216,-43.42366021740638,-78042221.73736045,-78042221.87994373,-78042222.08049285,-78042222.11778256,-78042221.64360523,-2.097738985056612,-2.9044504099842996,-3.0943448451911344,-0.5637960781350833,-1.4286473077011124,-17338386.458295792,-78042221.56300652,-2.389080900897042,-0.851914328309916,-78042221.8079777,-78042222.06967628,-78042222.06197152,-78042222.1936537,-78042221.92730877,-1.7905114621413247,-0.8744849640667649,-2.316588403155457,-0.7438581965543509,-0.6012556768762678,-17338632.72186026,-78042221.85885143
links,urban central air heat pump,120599125.45662417,83508313.23313996,339245601.1157898,478899977.1666043,460186882.97393316,469629520.02983856,453943747.5509637,120598969.56256343,80249881.61221173,56041579.52470069,26878355.97789199,39191913.418764815,116575773.21068093,331073311.64295256,225482995.68065435,149130982.8032347,379975655.14491147,520782894.9728201,500718242.285961,509553229.89015436,473162031.48051924,225483308.9068556,178541269.50659296,153998874.47216058,139013441.5611369,125468040.95716335,137286707.23982456,326499423.58689797,225916204.70542666,149184891.53706324,380191570.9265435,521024986.3829125,500865056.6466921,509711574.165922,473281029.0975178,225917902.6776988,178868325.70540702,151078645.38719815,137098720.97882247,121560197.07084878,130157022.17653441,328810542.1211791,226482226.2810185,149310321.9307049,380281524.3889107,521094594.0186258,500857383.3356829,509689828.1339812,473253978.3544187,226481638.48347622,179257629.28487882,148410392.1260832,133652360.89187108,119221672.24858688,127378972.9757759,330377900.5781729,222520166.6681211,147005322.06339574,382211490.1334716,523020007.18057173,502352373.50003,511208094.8056207,465617130.1505555,222519056.27584192,177169277.57605124,145308628.45681524,130831970.10717826,118220757.32882099,124561252.46025006,329866614.65687513,133934366.33531381,100851382.35639317,386427497.5636913,528188773.1127957,507439697.4750514,515504961.0824654,468045119.56912434,133934689.70948574,97819134.93430799,79196735.28433083,65449665.678001545,58402734.95871445,74694930.36821806,322551033.55359936,144879392.71805832,110148421.01149374,386666375.1131358,529606786.4039559,508730664.6928952,516676635.8016213,459314514.1049007,144875881.23779628,110144839.07811947,89243821.29073259,75369517.88648205,68360962.16734898,75194502.28721222,319879308.0982287
links,urban central gas CHP,95.34907943527855,1305589.4213075936,162767.2782501313,143818.9375376096,1061922.4060486713,1293525.5099019837,2332225.9124243967,83.43686685408159,35.09223467907475,5510977.315845102,19014905.33410436,24524668.74300745,12734815.2546902,2153962.333980551,11.278335256121409,5262.3424932777125,156950.4210541821,239599.7138742674,1423610.0316886697,1372602.9737183843,2079660.654628044,21.02982431047738,5.8207398678553375,1740622.41247705,5954866.745322548,16342259.94922091,15037902.311538547,2201119.92436265,11.82033459228441,5983.774093078187,158029.28056501132,247622.60073148506,1428063.5779291363,1374095.6034749206,2081576.1652756352,12.065678075023897,5.926171829598303,1327082.644350782,6560233.212302431,15298473.325829253,14651760.41511409,2117646.2808666155,17.681913346437113,6742.414861726749,162645.25588588347,270327.6734386871,1438512.4222705718,1378960.1091622887,2094388.9028328285,29.08318069005992,10.654538127184026,1150114.2834276836,6227899.862997703,14655305.888802886,14158317.567787558,2064707.1287913043,23.2622637842544,7970.050226586871,155727.9810480578,305899.0347999311,1399801.6980056036,1358378.0318724355,2105139.4946059007,10.492217918790445,6.013634441703914,1028435.6971782334,6105519.169836864,14598750.985669434,14381745.516204521,2092538.2015082072,22.530223250565996,10029.007851494564,148830.03708639904,311139.5678874003,1411029.1424355526,1410600.4305345593,3092741.9334160723,21.487518561224988,12477.360284043127,1005484.0119455624,5933668.189778276,11618273.381622963,11040718.556679815,1984085.6995247006,18596.731528416305,42199.57073767728,160550.8723149288,405058.6830974091,1457332.542342361,1417254.9595407965,3387536.8125721216,18597.64030830952,42185.87299112487,1348912.6602776702,6069297.082713604,11164690.37496271,10167678.74714765,1934708.2089105714
links,urban central gas CHP CC,32.04745813664661,52.36483587041323,5.350471570856687,10.996426378782779,5.425042170946355,0.5192019553253986,0.7396577042735868,28.0244773454846,27.241130927790323,211.74178756735455,63.17433279575843,146.11128667335754,21.560029670804866,8.833687409744275,5.409466491619611,2.171185914593078,17.254576758123378,11.369622294435274,4.315148172922109,0.43468753061181165,0.40049227373974283,10.68275874079572,2.3955532522131726,13.366603915782505,14.366288874433842,27.09318328395088,15.183327566079065,8.415781217495056,5.860149122358045,31.316691083753142,4.431742763275448,9.91077042572276,5.552433227659396,0.25155830676003466,0.7457277581630346,6.153110298446087,2.3248091747673385,7.423279992206616,20.446563757124814,36.95980236207049,16.325874388273846,5.544133649782882,8.578874182009486,3.1769004881616993,6.532023387688696,11.284635833598294,4.93514088377081,0.5651357557415373,0.040181750584331696,14.543549942723715,4.079219585887344,6.39343195300458,16.017492249808697,34.23585337840274,24.88666529628496,6.874742199324105,12.92742149269462,3.202036639745508,2.238568134106581,25.60747098392615,3.1816965668098476,0.26964463213823875,0.3892170566285589,5.14636221763412,2.5862966431227363,3.9734985545170467,5.493429255703088,34.166463331859646,16.43381558815495,5.037294773181387,8.204547378280033,62.869860520842735,10.074693584422327,13.666904665525557,3.0739024701259634,0.5465285604500563,1.418473334571678,8.039162464484761,5.6567405634095,17.11495397672634,4.228445913258094,11.986844999554762,21.66630523897392,5.171618268238936,6.645581553669217,2.1526969088736365,8.570144016506944,9.371877851515723,3.170411899428764,0.2797935292090966,1.4966782083620522,5.1690624652024155,1.8630295397175907,15.846695906485067,14.27153327519897,6.253062939042447,11.587945148993263,4.096129205624896
links,urban central gas boiler,299881987.72538745,282153549.2775179,55061028.08117335,43076346.770501345,37874737.09825498,24149952.614603654,20996446.217618845,299882190.0393633,318828166.6437428,304454408.9259529,278941482.90972704,247769156.4467449,173710588.24693564,14884423.332962269,258142795.22219762,205948899.0294631,42739111.755894855,34398051.37900331,28523912.149839327,19038945.44764881,16994594.3557439,258142003.48298228,250129775.4887973,248140887.69910675,241392511.23845318,207666852.34015882,180069663.225165,15895007.245516779,257955669.52973896,205729222.59337142,42658464.57082291,34302344.988345355,28459055.93710136,19014450.656133585,16992151.539791185,257954868.62120637,249794213.6229383,238631174.7647692,228281728.16696277,200367644.24769703,179118646.64790577,15231948.040136106,257690726.3135258,205358437.2703366,42576677.24422844,34156133.31548683,28415071.909610033,18984491.584764972,16976434.49608372,257691491.06807172,251444333.2809124,236031048.55366918,224735650.05713797,197282228.5454668,177010965.39031497,14992842.023079427,256702274.05100077,203798411.6313296,42147393.0174216,33723796.14650959,28196766.408967085,18748838.461227626,16637135.4178567,256701923.30425417,253325163.81294903,238379922.1526782,227142707.38665265,199324620.06830195,178605225.31420708,15140569.689250989,208688557.57672593,209734908.51908693,40596905.785031736,32665810.35912529,27646657.853924744,18024741.55095467,17370001.96431246,208690889.5690603,216297096.3079125,221435818.58202785,211982857.39562976,191191835.00893295,172172329.27923787,18104692.760054953,188414168.2025589,205487031.15140244,40237013.82400448,32094538.13493103,27579680.443762716,17699015.532297734,17485942.86830509,188414582.2793643,205488430.0205163,210522274.57778278,202034092.26834092,183908207.6905441,169684630.59005588,19036973.990233306
links,urban central oil boiler,292573.940000122,135270.07944003816,16.204178804815317,10.309108475620373,3718.4684805087845,,,292532.29347229964,303868.61509140785,146112.44355688887,23162.919945149755,4163.085546151728,,,404359.8883826119,94801.74417870701,161.78360181361762,78.73399820228946,7090.627050516492,,,404465.5036926061,272516.00616152084,157503.1309710557,54373.079673963366,5982.677531021787,,,420957.08865324233,95251.80410247439,142.3941862455961,81.09709232282876,6939.485178667255,,,420973.1448452191,272634.99478470447,159724.89583677155,55530.97612796539,5841.531785441599,,,436490.79511494294,94875.93537806525,149.04075688874073,80.82982615616748,6802.285438503719,,,436546.5799335444,260813.61251574737,159191.7817952712,52925.99191593524,5615.491101087166,,,410914.1078611844,98134.63028121009,140.62168352802493,88.08718414793643,6116.135105078622,,,410803.7568281585,267204.6359496803,160704.7437174041,53316.278306895925,5544.463057884885,,,779974.1236840908,368833.2127603524,152.9535660163516,81.96216690982712,14703.06335986143,,,779977.9901491005,542595.700690282,241808.49216527917,72260.9517595652,7669.621543090672,,,1019168.2450580075,642289.4923749637,148.21924961694222,82.09151070493354,16420.511769457553,,,1019194.8168235726,642306.9280021138,246856.00064070022,70455.55178068268,8058.387199438725,,
links,urban central resistive heater,-141263.43916230276,-381314.6553230807,-1400560.6355776787,-1481513.9313899875,-1169188.1683550477,-1187821.9919610023,-498930.9648887515,-141263.9004182294,-101518.90658893064,-108248.20791110024,-241222.68962125853,-387718.72082226723,-417566.7875527814,-1373185.986424446,-176519.58001553267,-606679.4718196914,-1455198.168608904,-1466472.0104198456,-1174935.6114080101,-1111013.1362061203,-730211.9964781553,-176532.13134307042,-423422.73251952976,-517859.3883051798,-436233.57662922144,-421055.8621937856,-358201.59151307493,-1365890.882430017,-176295.94700903073,-604308.5673906505,-1455465.816562891,-1467246.8623380363,-1176739.403163746,-1110370.8797633797,-732665.3523029089,-176304.40740814805,-398264.11265440285,-514490.37637446076,-445755.5521958843,-408191.45382888615,-361273.6269707903,-1370123.8581731617,-176828.90364799649,-605647.6866753846,-1457300.0215993822,-1470868.4254150689,-1178428.1854133755,-1111390.563227564,-738202.8097715229,-176832.01420017332,-289705.62317949906,-450012.5624461621,-442781.7631517947,-404583.36056353897,-362058.7604407221,-1363674.6314623356,-249300.4182865806,-643488.7848003134,-1452145.3821778595,-1460140.5245668292,-1176905.5350379795,-1103315.8735583276,-712074.7737881094,-249299.48296484724,-370814.0836785659,-497966.6065678224,-487064.80952017754,-435191.5315812081,-373365.3052607477,-1364583.1991817057,-594944.7881492227,-786351.9790071696,-1493982.9715799391,-1465372.1136513948,-1165072.1143494844,-1091085.3556933254,-430307.06059764326,-594954.3466365859,-701661.9203746617,-694912.9139260948,-633700.4069441482,-569872.3048220724,-503744.5253544301,-1364929.4978127182,-830448.158064425,-806214.7936317772,-1518106.1291804016,-1479327.362065494,-1163472.5562765151,-1076759.5455831736,-440428.28716848046,-830483.2014974505,-806213.6303911656,-765310.3744119108,-695207.9247084558,-617479.2697384432,-515614.0585465804,-1364681.1681556702
links,urban central solid biomass CHP,-26.228120713889552,-1915235.7636463344,-624066.0549883097,-534820.8329802938,-505419.7822946198,-563892.8843733557,-714504.1400440335,-25.867232337582436,-18.546111315571125,-39.095050655646446,-15.867548503193689,-32.41906618963367,-4505920.276572615,-1390637.2496271506,-247539.4906868916,-9858156.607463121,-2912508.586239472,-2521899.7139873505,-2460523.4147426337,-2832842.872104943,-2811160.104564607,-247578.63373898156,-3299807.2376273125,-3630276.8210228235,-3641821.190466225,-3592498.004007727,-3441958.755203828,-938358.413685888,-248940.62445842475,-9889780.51988262,-2923819.90732719,-2536272.380977392,-2471873.7400372773,-2846212.855515644,-2825100.5649249405,-248946.1973742023,-3397430.8441711664,-5199991.413995743,-5237269.726575732,-5113159.950747699,-4970103.792763799,-1343355.4937588573,-252766.5437061619,-9930578.107690334,-2937802.8574489206,-2546921.857331559,-2481539.0048416257,-2859320.151404366,-2841736.4356761724,-252678.62700140476,-3478427.187973663,-5932699.512993038,-5987765.525150627,-5841892.725590527,-5736286.645083398,-1544461.8206390887,-370033.54615717195,-10125051.262432635,-2986653.4192847162,-2596917.241536066,-2528279.9651292562,-2912857.320627287,-2916242.0812190473,-370196.1418315135,-3100245.0138382763,-5725379.779001057,-5766109.256513923,-5613130.91846925,-5515155.0094845,-1459658.0392537192,-9726903.948789418,-11163797.52812314,-3197885.7296471596,-2827453.258180037,-2773424.2256664187,-3199359.59157224,-1652141.1058151424,-9726549.001713693,-10691091.901684165,-10628607.127426863,-10646726.755986214,-10190230.6796242,-10428753.831561923,-367009.67469261587,-11164054.757095873,-11164060.253251553,-3265814.210516274,-2910448.6616250724,-2855834.616054952,-3263586.130724579,-1330687.2300403416,-11164057.569244504,-11164059.216917574,-11164041.28723216,-11135945.281568468,-10631768.079213858,-10817267.192228258,-1.8599906497794052
