cluster,,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
links,marginal,OCGT,1827951.8586087183,46223582.81224238,4785282.249040548,5561710.349205453,7106461.7844233485,23293533.66782718,40217510.7722723,1826433.7138985174,3534287.680192903,27093662.72938295,36123144.14092304,57869595.93841603,58263888.88632376,8626881.799654877,2819553.6784646455,1588413.8901142953,5642442.552560827,6060068.8371488685,8340861.263210629,27725135.31452399,42916839.55590619,2821214.4626615415,1404141.681075925,19756300.720990248,41221884.675204,32825003.02681349,130370343.77173471,9567421.235247344,2823252.2413684386,1606424.2368566536,5615752.121580171,6035313.60059862,8373295.1904076915,27591899.94672537,42975802.9435454,2823722.2653299267,3468566.030686546,20937347.641729966,44112236.00162805,40734744.58612229,109531918.39825694,9874599.364418821,2913186.2097448,1799980.0486219209,5567795.505272364,5927516.052869751,8545864.984953059,27326305.183631368,42952833.725226074,2914180.926942811,3625982.176476217,20558253.135394882,43441407.300951354,42516659.06850518,104352952.28127497,9812394.298162458,2981506.356620005,2298668.6595295253,5546917.723945538,5701998.295988686,8350907.173647515,27689892.39086718,44946340.84161984,2979784.29273123,3461139.473947903,20524643.09826766,43106381.51278998,67253859.06477313,103957373.79816705,9782705.51673205,2532997.0015393985,9543421.353696648,5299509.664054127,5461602.558420771,7705626.594230618,25916685.28962358,45014304.02314947,2532810.899936767,3419217.3259720295,26757290.932898816,46607146.82894024,89435249.97465636,119409557.54944737,12130103.61053921,4826749.299357429,9266368.079030544,5143481.592602952,5359881.186671754,9626775.039899917,24494187.40788218,44132499.11024322,4826263.839097696,9266421.198359651,21265859.07238737,42505105.59280392,86134643.92471398,117756454.09370217,12256998.6706154
links,marginal,SMR,1599373.1148174088,3738403.1882893983,27.28617819739128,59.61954259318762,352.71370154049487,952.1144013163862,1047.2943868633233,1599370.3598543839,3735129.524794778,7314820.522287377,12440752.588620521,18297079.655589838,17598161.131236043,138.65038342355473,1599343.5621096836,3462268.9621602213,17.13148972589458,4.78076627996685,89.14512796671943,1113.7277539173647,1134.1313418135244,1599342.5213676894,3643839.677659737,6776763.489389677,10573129.390810255,14666575.053705368,17043558.15435178,61.24444207265439,1599341.4210939088,3465720.8323168666,9.1936711220235,6.040245076071427,88.42757989928369,1122.1883437889605,1127.9715479124773,1599343.0105139615,3646733.3566658976,6652075.873786494,10216013.403484805,14358169.54842844,17141991.577850588,55.95017901266919,1599339.301918586,3469325.738253137,12.09216635756297,6.075697954800779,93.16495052544317,1147.7838774919687,1155.0906949296605,1599342.3840716907,3654412.599453816,6596512.595802397,10114570.27289476,14456290.730342833,17329567.13146581,56.998857790366564,1599342.2556910252,3485445.049184823,15.29438982115711,10.460341412339373,111.01617898495518,1166.9398415513028,718.0398461996882,1599341.4455683378,3657216.04847389,6645552.7306633275,10144512.449477907,14361623.485889183,17156885.212551355,44.424837807851965,1599328.1378867808,3518106.062730085,12.644408959568588,6.264757332221528,58.7621468593942,1073.3892554245704,960.8031962365325,1599331.2798146065,3625304.4471814083,6614433.023675919,10290977.76549814,15329691.468473246,18759956.974219784,75.23212856408979,1593361.9001041746,3545666.6472441866,15.854548385062197,7.61146750921553,61.57916537838848,1047.7922023718204,848.1904854170839,1593386.6533712165,3545612.178963869,6522362.586956358,10178121.602117935,15312180.074179754,19021779.718624085,59.981019125242504
links,marginal,SMR CC,19.545977746835412,42.55090486625082,1.416103075900472,1.3237602577044494,0.7083391400544385,0.0584120089532423,0.06903486453183737,17.07140552246757,29.04589055401746,61.136742731573754,10.820907161508591,6.5044445447193775,2.819112184139326,0.634699780486055,4.163293382849406,3.612170773146675,4.3955882168379805,0.9417311071405938,0.49801544863027347,0.052615963493552874,0.03761022848278288,8.221784508821685,2.6168952574716524,5.507921435732531,2.7100203421976454,4.473775764293907,1.8487633751694903,0.5940249477004933,3.8711878532895296,41.561591772789896,1.1503000137220663,1.0592142289694495,0.6625863752468192,0.030302560737206143,0.06509517148010377,4.828800639787051,2.4864201487804256,3.1688183671678476,3.1496771721057084,6.270198989405057,2.0040767308411853,0.39964985402984504,5.227569192465374,4.751839671137034,1.3100515158021502,0.9563751073141319,0.5674135800604354,0.06274503893531838,0.003756766184961111,10.000485030117314,4.761764081026177,2.4180077494542354,3.165669760785043,6.094707379403325,3.1352402401823403,0.4670321087305263,7.750129271675978,5.0187626816359225,0.46903623510477044,2.8659812477806987,0.3963563017785132,0.031105678872718784,0.03148528884463479,3.3330051762836512,2.5668253589242593,1.3073984658484148,1.3225734163706262,5.46616211160169,2.138668537744717,0.3826200830737455,5.652215516608446,83.1748651820544,2.196196003884935,1.3657768977424642,0.35753102266146075,0.06731512668325337,0.11317600102878757,5.063759791135127,6.593092014590129,6.509597430170859,0.9912943414982157,2.1301669068884785,2.7863464720606674,0.3597289808373603,4.272936465859667,1.9816454699548551,1.8849409222757436,0.9651533869855661,0.38770767044875953,0.03460493966902528,0.11136996010529367,3.3568738777876685,1.7589541622506184,6.560627789749196,3.079643328413638,1.1268819565134414,1.8962628924369163,0.2826808562733761
links,marginal,Sabatier,5.13426012041576,2.0995033248727095,1.0442200707252494,0.7047034387950408,0.3531285157376297,1583121.7873780236,5963959.846486814,4.423969972076349,2.1901947417423395,4.52439731831435,0.722784781734533,0.44993254224930096,0.44114520591492234,6.9766859756866255,0.8045359770301169,0.26968217562923835,2.181545808410288,0.7486149997640662,0.2907083084588881,801603.070972174,4571956.303792248,1.6452372471701697,0.7701832963764788,1.3711372519515654,0.8702202106176367,0.6870933929141603,0.31138004704386163,7.235279223682725,0.9035333864597447,4.190217320759304,0.3692048063953156,0.7732827129699036,0.330672486314581,801570.5776357206,4568717.13540572,0.8640023391100532,0.9347670837693912,1.1234322236666567,1.9482283092216486,0.8233167726715154,0.3045111539351529,3.7320362877959194,1.3789828343291846,0.3972033622485914,0.6256788187443971,0.6686385345399936,0.33935001908154694,795304.0198280965,4558084.552140706,2.094885598683876,1.0783075123390107,0.822679239766751,0.7315642118927235,0.9709090533038558,0.5100377225703449,5.097857265910934,2.184317568709331,0.5276089575729346,0.23820265856124903,1.869011324950484,0.21272419866681427,799282.6855992904,3968610.5341806235,0.7642867290308402,0.8246337764478354,0.6884263384372926,0.325824386270965,1.5862435577234892,0.25807423724111617,3.7455317119917577,1.121283590043265,9.926375904296373,1.0343958123379182,1.2001082840318953,0.20575664008420577,647653.4585679785,3300405.242360082,1.1481611185239646,1.5116593012943331,2.1965117447658407,0.30020881468507926,0.9077773846006261,0.5366520103671419,4.051647949186571,0.9826109200539194,0.41543988030909673,0.8365715146546765,0.5648578481712264,0.25858045289005865,626046.8998798016,2775949.1765885474,0.7493168072185799,0.4070861132296295,1.5991702215690726,0.6214373485806611,0.4404349095898123,0.22540965446178413,3.146131744507092
links,marginal,V2G,,224165.06087177625,560110.6186082239,690359.5671108152,666660.935538222,580713.3756915958,504369.1200633411,,44923.86281628428,121904.43871158455,314027.4073151323,457431.1753562326,618162.723953346,809021.6023067179,,247082.06513758792,577729.1704988191,684132.6157320659,680179.5214580582,631599.6737267561,498815.60157712543,,210974.53580052967,306181.6899822182,396742.5143357796,466800.0771888408,560666.5676686191,806630.5175855869,,247525.64659929826,577478.7629781627,684211.2347621439,679984.0468689939,631703.9311718794,498950.73677516775,,204981.83883446094,307415.79606974544,392689.2578381693,463827.9578033151,570406.6302076329,812899.4650748109,,247275.51442755145,577248.2805943139,684070.6184517575,679783.1478673943,631546.3110178306,498928.2762686443,,203679.02018699463,304576.3055292831,387225.11656261113,463808.975097025,572837.673805001,813078.6263507603,,268081.7210155424,578667.0466999103,683049.2474534437,681232.8042959921,633547.210913727,507959.2175596582,,199226.9668046044,306556.71239240014,394159.6913057419,469730.55875815754,574142.6588524312,812205.7079543909,,269420.5290709296,577877.4774630811,680129.4941973421,681961.3257665318,644158.448466582,481401.46954505995,,272782.0055805582,316432.20453666983,402040.2510610599,451477.2930964119,560684.8071436734,799623.8438367369,,254237.23381644321,577245.6745790103,681872.8213662364,682394.2753846225,645581.4508657921,524097.50777759624,,254241.52637566617,317813.5516921231,395940.20278199285,436825.7160990467,533676.2093633875,794516.9920756617
links,marginal,battery charger,56.09514427060043,26.36690671365549,1459026.6547321382,3100419.385656442,5521425.22819581,3261035.8755423087,4457611.8607193455,46.950744829688354,25.700822999774463,141.53510370580412,3499.6955145775587,478155.330148022,1527180.914522366,3797915.0175381578,12.880374763773787,6.128922044300252,1524934.7619337288,3324791.244425232,5771036.4077931745,3300192.7378052096,4675147.265878931,26.3367683335623,8.152244688301641,171264.63781103498,608040.4591971438,1644438.1602370616,1948408.0712862234,3953162.206420512,10.948160145302195,58.29590520213788,1525043.0146212222,3325383.2554570725,5674311.774746438,3286237.8692196817,4686163.039367189,15.19097313857272,13.661412652294343,261697.6407314735,849430.7615513741,1777621.3242197812,1603153.911883927,3688390.8074921286,15.569926224893916,10.1161225870127,1525548.8162384306,3327293.4063158478,5773163.185512762,3289209.0867639794,4683936.691364895,28.45650116171843,12.621999821046531,278297.7104006655,898900.9951494089,1767504.534768784,1489559.7689110627,3589935.5932786716,26.444101668287537,11.041433288818848,1526955.6511801933,3337200.695360888,5713715.921793672,3292764.072940398,4629158.535012269,9.828353126719483,11.033624739559002,275352.1309678846,889242.7817776768,1727333.8175084875,1481328.7423459664,3580514.519460011,26.242726822298504,207.9126378526805,1533175.5667676304,3355518.9061451377,5807698.158327827,3300291.302761702,4978507.914035941,21.044655585636338,27.621129456810138,274662.56068313477,872985.3506116277,1632269.7879494154,1253995.670222396,3436498.2432153975,1649.462525748865,3087.771190912466,1532510.5560018544,3333601.7441284596,5790954.625195791,3287116.4095055563,5121462.872940472,1646.585476580654,3089.8123092752794,245649.06178995842,783562.8598341232,1507257.6526140522,1172430.5018867562,3418764.3294744412
links,marginal,battery discharger,53.5686012350658,25.316065301956073,1362861.699116156,2558551.553993233,4874975.655002083,2661447.4702256178,3846761.8153847298,44.83062405163149,24.67931659399647,132.65491914063756,3134.9084478837704,442034.6985225556,1338809.3259161313,3059388.8055159156,12.27932644320011,5.872162279192854,1423800.5681509557,2717064.3401465784,5088493.277569662,2696103.560919763,3946554.8934244076,25.116905913114834,7.819815944537007,161369.85887475338,562564.317400779,1135144.8894618587,1558786.7082244102,2975865.3874420105,10.440921457562455,55.836861025048485,1423890.6420373584,2717465.4343666458,5033617.65994092,2683093.1425355496,3915902.0716513144,14.483811846808242,13.11932829277969,246242.37578439468,825638.7050080522,1402828.3369602375,1361139.6623368007,2953840.301251948,14.848011600874198,9.691779921759238,1424361.6227586374,2718899.732092814,5101467.759061052,2683125.582752084,3912224.927772143,27.149405340354118,12.117588614058786,261858.10165401283,824243.0160789873,1406907.562901747,1238780.247866869,2930466.231206482,25.180344764796512,10.575134381200266,1425619.6345057378,2729198.518788519,5128607.876566415,2713926.638442496,3907666.0279812445,9.370180893997219,10.572081973684385,259075.33254313536,814526.6838622306,1411701.9496458678,1221890.7771608816,2920399.059836452,24.419437800728037,199.54614966213617,1431461.869635556,2750288.6543411184,5152647.3497188045,2723459.6591332257,4090241.8577280426,19.633705147775583,26.50132778203851,258405.30024688187,812159.5299621389,1378772.0265915433,1068696.423070396,2823620.072926854,1469.6232097637728,3049.0732946487446,1429034.3454271643,2733494.149137197,5090466.399424794,2699882.2976538283,4225745.332385256,1466.8771838597277,3051.0565125385874,227355.51241543883,710081.5306837187,1188010.8746538397,948389.8673246286,2812276.083088359
links,marginal,biogas to gas,289.32538761614626,52.265605776014894,1123018549.9713733,1168792995.025492,1211046316.4963176,515751792.0423108,23.18335080219351,42.607514430621826,36.21430370489976,97.42009023378395,76.45550563672062,19.737668864468105,25.228567419668423,1299074106.1376648,35.929427318740835,20.209098121028827,1123018550.5730383,1168792995.026941,1211046312.7639136,635659463.722137,95.94168403891193,58.72111809166566,38.67207754971137,73.66748264474451,662.1312865103439,33.28564845624687,16.113646518422026,1299074106.1338894,24.642125088541416,168.042586675559,1123018550.582364,1168792995.0258996,1211046302.206677,636433326.225029,131.19396288466837,37.53672560336202,22.895286086891186,45.94593988951037,976.7445118171804,31.60144484950851,12.358824306159345,1299074106.1379995,184.37265159518904,35.65798605653625,1123018550.5808694,1168792995.0256357,1211046318.2622905,638293118.6900902,9.277293170697305,57.45403739294799,40.75138800732724,27.311296016624155,39.798665447667325,30.647392433795503,22.16512860107156,1299074106.135463,54.66900460259289,27.776629287589486,1123018550.583979,1168792995.0193145,1211046323.3279126,632420288.5840846,174070141.74145395,31.595934198952605,59.26215551523481,14.93263339094414,12.510684594508994,253.17236411863473,12.700403482239878,1299074106.1385167,55.63122277406897,303.1567581242751,1123018550.5480142,1168792995.0258934,1211046321.6807368,659568820.957843,400630290.71798444,53.05013188138036,57.051877358384736,32.17677455616875,9.5065451177357,22.70165680688533,9.91083000500071,1299074106.137551,55.2871292230218,11.054484820885431,1123018550.5786202,1168792995.019957,1211046313.4151983,668554686.606158,589957644.7224516,43.6760190682073,32.199267560735116,111.6065438359113,26.685327807610058,4.1387467169977965,11.501066649310784,1299074106.1391568
links,marginal,co2 vent,1.3120499324776445,0.0521965173207201,0.015210576985144898,0.010321246933595424,0.0034449983016501045,0.0015141910127010238,0.005606381865133477,1.115800365506226,0.11493166852268283,0.2452373808935175,0.05915226713125791,0.01742479646922255,0.05816041699973811,0.010586747772044462,1.785752596849795,0.010552419091400462,0.016868477203967457,0.007440299979017926,0.0025754356888157528,0.0009150049621841545,0.0035637244383452506,3.4648510771705565,2.4037628526645216,4.271323401141658,0.06113290954014215,0.02602756492205395,0.04067672509160156,0.014199674817645867,1.9614782750439472,0.32531096427697787,0.002432639702284235,0.00823553665696924,0.0017871994217756716,0.0005816920687438253,0.0061169134579240605,2.55890366355216,2.81765439449234,4.055468466176445,3.425642782994517,0.06624239302341368,0.012864255339078711,0.0077756743220255085,3.1589693703561714,0.015641114490376747,0.003305710002854555,0.008162449821442801,0.003745159623067841,0.0017158264445034058,0.00018855685526945372,4.364248732287009,3.1664112443012784,2.533818863747219,2.1195674030451235,0.05299109603054237,0.029328540353744163,0.014051504962478336,5.010940529165222,0.036347196354387705,0.0013757475430950386,0.01495493767370611,0.0021452669154166234,0.0005436190759993206,0.004808568672347613,1.932683435577535,2.4680820076285155,1.7982382094241156,1.1252529439305052,0.14232692204647152,0.017066762638255118,0.0071509879378974656,2.978018411705046,2.5066505252317075,0.00588162244966321,0.006745633716036654,0.0018366018857362948,0.0014324745485059392,0.012093895774563527,2.9656907570248636,3.7476932125754305,4.350501567322413,0.904318378433631,0.5382795856825593,0.018581653408308002,0.007284808212222209,2.346221664827243,1.2274506619878889,0.00539276550132844,0.0068030176740712395,0.00263129131589553,0.0008153884332870879,0.009841743333450146,1.8634355248370411,1.2896993332478728,3.005638738784413,1.4906698165721524,0.6909159705510003,0.01016105788545726,0.004839029577784829
links,marginal,coal,2238231437.854221,2970262.3581871176,552310.8836834098,2128729.879978661,6239948.607449249,4416189.843593675,3521542.80120409,2238254000.1094174,1983012137.7042432,905714006.5583508,41467300.22520325,11208745.628195299,6445309.185843895,41.907308198428844,2897366872.9656086,39651416.09400739,2071239.6106520242,4675083.87428472,6456278.109388131,4749235.801281614,3637545.7107846844,2897366231.583135,1990297932.0887918,1475177400.1156754,883353414.6646607,181426920.11538488,26880069.57589719,78834.78825066071,2894535136.567993,33075396.100376192,2044419.3985720787,4593586.953906048,6368940.91185537,4559912.822089538,3640205.3769845148,2894534456.8974648,1884457148.0006702,1071474143.4181565,773513569.5826937,80553787.37262553,9967165.450928723,43.14801248963513,2890166531.984249,26547906.82271342,2005091.704387566,4428724.208779489,6244357.030890524,4355728.500451002,3621242.0056611765,2890178284.30756,1684439888.4000092,845906471.5807773,632023573.8297741,51599882.68202195,7126125.425766719,55.04942432441489,1883348889.3282135,15115816.161012465,1557376.9404467153,3611771.7432115413,6162842.101979131,4214607.751569629,3574319.229212454,1883372468.4715543,1313914135.676839,666973516.2015991,508934153.07707524,24797548.05025748,6980405.010933099,37.17332896472142,6358807.294799085,2456046.4865772417,1085102.8206093893,2546065.505287463,4686057.781410882,3565545.5070960764,2703233.7143970826,6358721.536830858,19505511.533715688,24015621.75779215,12995206.409144748,8725911.365912437,6830164.147738074,33.89063290091431,276208.58627264213,1174173.1281206687,120471.71483174633,190194.30211856338,3033059.3571215877,3129246.7918015816,2141402.2153333365,276082.3360052873,1174201.6431493037,3749344.6472353176,5243535.297867542,6717118.154523356,6145360.976621231,20.221993371605375
links,marginal,coal CC,871.5174191717118,635.728793909875,95.83269621504193,46.28684095663799,27.240018856220832,12.581707034395606,12.3563092965413,759.692910213508,1181.4047910238705,3046.155746137434,464.6731579170896,318.14167431518376,100.89756753122454,42.41289624604972,520.101052632401,82.33455953076384,165.69874645952646,40.41207509451501,31.22071508434586,6.528815265403205,4.199386787605474,887.9958330596025,357.7564690797029,733.886223816928,286.6920032364876,234.02111917780016,82.56383676617367,67.67966621784662,194.5304995416805,1972.6979973030645,17.498091793279297,60.36573554437245,24.46781474157241,2.6090853478148537,6.343583836273604,604.8697956128675,527.0199591916789,851.6563835784631,614.9832788840018,517.4990433245889,58.523254949727644,39.56358663194432,284.6366361641702,322.72434382973165,37.54731971239285,42.41507457893062,48.10771887016966,9.038133456078803,0.3805039718513477,426.2325549528417,326.3718942001296,196.47578858731293,261.16166401529347,286.7200509780858,138.6347373227854,54.528877894800864,626.639668242331,166.79258683986708,16.022068849121716,109.80733512816919,18.583064182846428,4.779344680000783,4.634533591447738,170.7587617155357,149.95735821318993,318.01425700057865,178.99187980983524,351.00018869594913,57.818682946842515,37.233625414177695,182.21172517725108,1410.984053566547,86.53740291545043,50.32674827843941,20.35924514215205,8.666613347345317,12.767234972174982,144.81276362974887,294.00885594742874,435.0460296523277,102.19808569523369,87.5576834011217,43.786894440156125,32.60465743459834,60.798983575986796,33.98275409869631,30.786796898329992,45.25259870567166,16.30348105598822,1.9603585356666906,6.523731403396582,47.15429037928498,29.232559887446907,75.90409226988488,28.112933890159592,36.485515600008476,16.012867078401868,18.560041097417404
links,marginal,electricity distribution grid,34804465.73710788,73338779.23280527,107141364.05637671,146101104.4992867,182480405.0222414,226900120.7135908,274319034.1035932,34804967.05600787,71259854.44533543,110791031.44340052,147441046.64612433,177241670.24947244,215797509.01703572,224687755.35820398,36591889.8647634,75717407.10254976,110362209.4410584,149717209.96014175,185601683.5552998,230012375.44573852,278677362.0906358,36589899.52855089,75732231.70376033,115201734.63722122,155941356.6939954,185195379.69619602,223476669.8501898,235375252.66300476,36585672.62683213,75553979.89534152,109359882.26665783,148985950.28084356,186369612.03510958,230800333.92527404,278909250.0231213,36585207.25221461,75602415.64645015,114706986.07235454,153918778.95361245,185845082.49113953,223324987.95183045,234136975.851582,36580432.28518163,75731744.59250848,109725283.941855,149487300.98283482,186230007.63468295,231120489.9465239,278803560.2234393,36574936.80504886,75641808.02255586,113979093.305068,154412053.04851505,186168904.8386637,224563740.2030909,234465861.8913016,36496011.6565109,75963056.68003124,110015526.12390919,149644214.48410577,186928280.5906717,231196451.51986986,277871464.206737,36495138.49946692,75795153.40865943,114775287.15510763,154780399.47874448,185588344.77618474,223838445.30842686,234220154.73260504,36566241.68601612,75419792.86400491,110203103.59441724,150918603.20076913,187648172.50764486,231354874.75706565,274715371.68926334,36564668.52446396,75016533.0749153,113935397.77652386,154290715.45483297,187473079.83128303,225410483.7098909,234666671.71942636,37043504.781563446,75816327.99267524,110568034.81314951,150867228.5788403,188430403.2789718,232629201.65880534,273785998.5535791,37044050.40769941,75816047.7586204,114212547.66161202,155171901.6889128,187568382.57773966,226380506.29317105,236913277.97785258
links,marginal,gas for industry,3826461.6695551653,3842519.6689373776,444873.2088591343,0.1658911550306622,0.047884437915358326,2227123.0839289166,3844844.787363929,3826461.728107899,3842519.231867725,3842619.108735598,3843126.647984369,3843732.5127533837,3844339.4819439366,2635176.4936134918,3826461.9495514506,3842520.679533188,1.207877224587395,0.15294213801047885,0.05363116157556651,2251164.8106120266,3844844.815638193,3826461.762752658,3842520.6932656784,3842621.6439450854,3843126.9228081885,3843732.9791310695,3844339.3656017054,2845411.4570699,3826462.0298456685,3842519.3381331954,0.22573578658814422,0.1314028786665694,0.04615008107365337,2243318.8312741644,3844844.80301659,3826461.9107035347,3842520.670183446,3842621.6548525053,3843126.892980858,3843732.858934964,3844339.459410535,2629835.602837634,3826461.992841985,3842520.517988691,0.2624350835428795,0.16979571378070124,0.06388580313413883,2234011.4367697197,3844844.8415425066,3826461.842809477,3842520.6865082127,3842621.6849417654,3843126.979096421,3843732.952396649,3844339.2497189254,2497086.770910187,3826461.789417649,3842520.554192653,0.09714961496268723,0.3498963977877338,0.021950567420137956,2223697.2330095517,3844844.806788761,3826462.051340943,3842520.6510544918,3842621.716204801,3843126.9566572895,3843733.043013091,3844339.4092079503,2558636.3513706573,3826461.9368735515,3842518.223200478,0.5206011631370863,0.22590236691629376,0.03204921195310547,2209307.0628619306,3844844.7531557707,3826462.0003031525,3842520.4438190153,3842621.468769493,3843126.9811914675,3843733.249048226,3844339.427388707,3297781.5107502164,3826461.9069834366,3842520.7004960636,0.313533358838848,0.18421711327507842,0.05501890224809867,2159424.066038553,3844844.752974401,3826461.974000527,3842520.687715519,3842621.6282950817,3843126.9869151614,3843733.2734948923,3844339.3429705244,3532858.038339781
links,marginal,gas for industry CC,0.5031841237151838,1.2391543555273954,3862154.569756653,7877878.876836298,11851484.183515737,6699012.352741717,0.20997006480904554,0.4413841799116532,1.7359628988348739,3.0661718218782688,0.44799170950837125,0.9234071476539033,0.14344811860238657,1375006.4235968702,0.20765985482536742,0.09042979803230485,4367831.897645582,8536933.517410897,12894451.751414709,6930365.380418657,0.09238040094110808,0.4048181049155307,0.07482035272560221,0.18444862068912113,0.13560484919566695,0.3932847171460069,0.27569207141444896,1136036.440512255,0.12291268469989586,1.6151730139945815,4367833.014026606,8536934.307933038,12616225.44351078,7112402.8220522795,0.13325606703411505,0.24866219118030813,0.10105749144544611,0.1720503759134514,0.16950899468427588,0.5299092785040354,0.1690614108690304,1381077.3099869387,0.1619685168640596,0.2740542785097205,4367832.972311236,8536934.219137771,12894452.425752807,7231685.925271113,0.0073723355106033684,0.32032151004901266,0.08250143433631768,0.13784850964247708,0.07162310908571208,0.4236732038019584,0.4074137719085173,1531970.3184506863,0.37667433303044756,0.23290194403171627,4367833.160187996,8819264.052798035,13142437.343120094,7382671.07830145,0.13091575097919395,0.10022533377409254,0.12280097882290174,0.10231241984585387,0.0971292343912522,0.3206712558121111,0.22612569572122268,1462008.110644312,0.22104084209464372,2.882495302154882,4367832.678858881,8819264.246161819,12817892.57038885,7359417.217167908,0.3010743497960576,0.15409357270129337,0.3583614966807504,0.3835673039362485,0.06924172362672688,0.08647515254898099,0.2054599862851726,621836.2223435959,0.2525885940241434,0.06660172233806913,4367832.914228804,8337379.688044064,12311147.513524774,7361902.359101116,0.2936029319028268,0.18185488400559324,0.08112910972233683,0.20223768581463356,0.06273569310084867,0.0586870914713614,0.3014164842271881,354629.3177541286
links,marginal,helmeth,3.714791508477121,2.270579737989208,1.8237404616711639,1.4725308786408458,0.4425032809783941,0.3920613245969061,0.5097992536863059,3.0050481393079123,2.4296292368151775,4.240279666882861,0.5895800046549416,0.4158298533391392,0.5312298398281842,4.634856909446029,1.2852625396870887,0.2774813063888704,3.5328053285153254,0.9383508543862097,0.2613248282578373,0.22586969447055005,0.31148784875460334,2.805285398720324,0.5502933916413228,1.3539183064380365,0.5308171622721597,0.7788168430004876,0.28059989139295405,5.057314718507278,1.0377558452535058,4.117975947988375,0.49490737110638133,1.0610822708717167,0.294398165648081,0.14721832145043623,0.4871985449911734,1.6340235284679163,0.6045057559327608,1.5870766649453345,1.1025231325901832,0.738064250270409,0.23660470672797027,3.2061360229256204,1.893577007802543,0.36618913829281313,0.7834018550323363,0.9081963537780614,0.2966861596009348,0.30682129736426283,0.034072969247557025,2.1175901344254475,1.2976736744781523,0.5524464195642201,0.5274611364669427,0.8383430558884353,0.4386423490331481,4.372922809164647,2.492781919229865,0.5545867536525789,0.29483989743412187,2.3076545523784806,0.18108932022780977,0.17228280352267425,0.3045956334349174,0.7893262473731301,0.5980675760156176,0.4947141944317144,0.290058484504212,1.227057659768226,0.22776787557112435,3.050198130459272,1.2499461093587794,13.297506718787416,1.511736115797796,1.3579404264959771,0.2302164590707027,0.37632323360546716,0.9041001194695603,1.1806861749345783,1.8056193144743,1.960496764744126,0.21824963896025393,0.5692136517996575,0.34665086173957527,2.8599320158404278,1.0937725435808425,0.2829486613181303,1.2064492936446432,0.6679409667658918,0.23577557910335145,0.18232374649502844,0.6478337357378198,0.8165709398586887,0.29681209058698776,1.4769011620898418,0.43266283851297743,0.30421681615432017,0.17929245380509345,3.041622071204878
links,marginal,home battery charger,40.403734530934095,15.046130438824155,73.81806027546935,2416.6103754448795,12226.877959861838,18115.61469945258,21436.66352241929,40.21393272368855,16.12836981346372,47.314485436449395,10.723024323510225,816.1788046580984,1585.7128188588263,1783.1546392022792,10.262472806277179,4.552212642512716,454.1480755105374,5205.752142195476,9568.937038696919,9388.360227311648,4209.928343060539,21.019273006022566,6.003551887124571,17.004618852300172,9.253539197911875,1762.8277795028944,3007.2302936737015,3198.367671879366,8.237412369856182,44.131995762257674,430.8362707116897,5206.5690591548455,9834.300733853332,9697.79824457105,4208.376956532876,11.711824964005103,9.612841966924124,15.313327848563473,16.25916329762506,1951.1898322564834,3395.371922854011,3454.8285079026355,10.476368291651404,7.727897254897172,409.9440482085365,5147.7902988118085,9468.350565047374,9585.262323457515,4178.206514009797,21.53019310177482,9.386379229461413,9.91543949556072,11.713324699378822,1955.1536858047311,3350.297039027739,3547.788465919707,22.164987229508597,7.449933768401059,408.65633433114857,4920.307144285723,9324.926738189126,9045.132695638433,4018.0576461752535,7.404880230228433,7.844167489054253,6.524800318519004,6.417266219904538,1989.8532900738198,3484.3441584190023,3529.7999905650827,13.699273140104479,194.74666105186188,395.505935602329,4731.7523127552595,8966.906176747618,9265.952084060173,5895.5201818171145,11.306818826654927,22.916340218109895,36.85733376665922,4.911817094522368,1980.5746393104055,3487.1391144702716,3554.1756588167023,11.129722237321905,5.1405686108256,330.38843055608316,5125.994309879116,9563.326098864503,10080.567339542964,4380.249918922174,8.827116700484144,5.512343476784425,25.468835603549024,33.47566213363358,1985.5957749396837,3679.1254416557044,3673.7330676403476
