cluster,,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
low voltage,links,electricity distribution grid1,507938.6766400499,518482.34216881206,649014.0955064216,706007.7133576482,749534.331130214,772910.4517818042,773673.4882016648,507939.0784388855,516230.4086103784,520625.66683190496,561423.2323158379,620969.814241181,630219.0478939147,713083.3461153336,524060.7865808027,543075.8123081209,663890.2925499784,718538.8809261948,760651.2645603234,789234.9482850167,789674.6377753023,524060.6636890086,539697.5899865268,559660.1305386001,584472.0927280593,638802.3048989408,639432.4344826299,717096.3780192358,524579.070653867,543481.707097817,664055.8365280158,718789.4422999992,760718.3497131187,789054.4707554711,789493.6415144507,524579.2716698226,539551.6231316398,560856.809185674,587676.4545439447,635602.6645576971,636102.1904544582,716741.136732847,525693.5669432759,544514.044736505,664307.8298229158,718979.9782850094,760721.3382511336,788802.5754463414,789242.3837537812,525692.5623882895,540658.7326160034,562373.9035722747,589276.2465019226,635186.3452420989,635639.8548101911,716927.3562468676,523800.8995104233,543031.408076863,664740.2529241138,719105.263280921,761486.9140578317,789507.4098458476,789812.6630554011,523801.4126912113,540369.7703959874,562013.2399185357,589297.3594630649,635650.8452262424,636167.045559232,717281.6508465811,526927.7317903179,544331.3792502338,665894.3231724469,719189.7255722885,761782.5614593911,793038.3667787327,793148.2975530087,526929.0491923147,543959.2896102888,565961.0806730544,590347.7169730845,631555.2614805625,631803.99984021,714753.776480422,532460.1051576711,547885.8455742073,666555.9605227814,719449.11350767,761333.4404363281,792144.4271460794,792144.4800866212,532460.4376872837,547885.0514742254,568953.0040071463,591725.6411503917,632996.9578685823,633062.58489305,715068.0642843383
low voltage,links,home battery charger0,-0.743267874160457,-0.36526508241658606,-6.462870278353417,-115.55819263918777,-746.3490169103793,-746.2535033019556,-711.0494320619006,-0.7088676407897696,-0.2879692592090371,-1.0049998938242892,-0.2438343683079632,-51.14276967663074,-56.569339843241146,-51.58500700862075,-0.221978966581834,-0.1320324095982562,-43.81446424336662,-297.2843690307839,-297.1818421078927,-258.407656215477,-147.0800622331822,-0.4374172517225173,-0.13369896528059813,-0.3969162898630655,-0.22740248217865816,-103.3257437252761,-103.18808077962397,-103.89470079793796,-0.17707874655529116,-1.1517566227329896,-42.56255539405987,-296.8451172071123,-296.8918945844189,-258.02307093942517,-146.97113860794104,-0.2577757979363593,-0.2079957734919593,-0.40194253107890865,-0.42644821335926203,-114.84497102480705,-114.68125892518218,-115.05290386073207,-0.23876784156817912,-0.20943761677535583,-41.05307108683982,-294.48362233791175,-294.42756200292155,-255.58492934229417,-146.09445399401457,-0.45016296413432105,-0.21753598488483966,-0.24032003291317589,-0.263878558923192,-115.73145333768967,-115.8035936682892,-116.07892425718887,-0.4626861243017939,-0.21547622451975565,-40.576639570959955,-278.0149021863789,-277.72195614402693,-238.90658290217795,-140.3878848023898,-0.16600243636025988,-0.17873337094823105,-0.17064795707277158,-0.1579242401523993,-115.94980721274061,-115.74599608620215,-116.03690702198821,-0.3566199293477796,-4.870725884166014,-38.776541578701845,-261.5172205897794,-292.77384684473,-254.2698276726762,-145.84548175337093,-0.2902947212352917,-0.5529009020742854,-0.8870783212528375,-0.11453180112829013,-117.09408849877373,-117.06469834249779,-117.26175884458844,-0.310923306441137,-0.13310109461634237,-32.126778589539676,-301.1952207314123,-301.0586105716562,-269.1695021759326,-149.02651290135123,-0.25334133338810066,-0.1407322898989257,-0.6019509578566109,-1.6586855640002156,-118.41881948449632,-118.4519344372374,-118.62288565563465
low voltage,links,home battery discharger1,0.7487299645139237,0.37603228334446953,6.455198342363973,115.55825978678948,746.3491174115513,746.2548363152571,710.9699170929262,0.6970497644500859,0.3177613667002749,1.1236655817885886,0.25659203870906044,51.15565308813692,56.578152607723055,51.57982822525494,0.22246285383485387,0.13270487334392345,43.80550198693567,297.28701212069313,297.18418459520876,258.40814293800383,147.02659784231696,0.4359852100525064,0.14242763068100772,0.4161671155162643,0.23591018675150272,103.34015189030391,103.19392558492119,103.87745086051609,0.17865967294981872,1.1397594878907904,42.561732315671684,296.8471428500041,296.89448373574805,258.0233519438568,146.90120554392595,0.2553669388351088,0.21650207175771727,0.4325895702539386,0.4573647893963057,114.86128008519472,114.68842157955771,115.04210630096536,0.24622128792126852,0.208190653183084,41.051337295367794,294.4846614891296,294.43079217191644,255.5852699245889,146.08879840995783,0.44883729546435513,0.22638882087872664,0.25345164369695716,0.2669054638360084,115.7468798397057,115.81291880348216,116.07145633556709,0.46479532429846987,0.21636353611212578,40.57572292303504,278.01601377465556,277.72378413369074,238.90699652000922,140.34410232155327,0.1634621900890236,0.18691423274061267,0.18359216684579774,0.1632175372956958,115.96597846518223,115.75468639677611,116.02762607672267,0.356218648046793,4.862169507082431,38.77454386675851,261.5196315869998,292.77711572605057,254.27251973272922,145.74307493605812,0.28883392968578897,0.5626645297222426,0.9315570976030495,0.116207878667674,117.10881360654642,117.07487577928845,117.26073026487902,0.3091614890277472,0.13407886175259523,32.123661686996314,301.19897024223053,301.0599896541837,269.1696868414835,148.8068686698408,0.2519761442689796,0.14180193842502828,0.6282012714345236,1.6642954337187303,118.42625609787477,118.45803830970557,118.61967504807151
low voltage,links,residential rural ground heat pump0,-5044.116163983164,-16940.365953946846,-63964.40134548982,-67467.42241189197,-71403.32974018942,-68839.46896605563,-59260.57399064221,-5044.513090877992,-5723.5910220708665,-7492.479684223626,-17067.585835367194,-28478.404727629342,-34726.67168774899,-59265.447439062365,-18564.834995634155,-28137.57686611094,-66370.35255593163,-69898.72785209166,-73408.55689765699,-63383.27216053469,-57697.02907169428,-18564.769398165274,-25477.17136166249,-30334.81464316605,-33952.621646039646,-37543.979323795036,-33310.84079844322,-58930.168844492684,-18446.51258166125,-28025.004757266426,-66389.5793238803,-69959.46500825982,-73453.04831029433,-63399.31874411535,-57780.18507733073,-18446.500445013342,-25683.92147505583,-31331.97972432384,-34849.11692267983,-38095.82826703415,-33181.38147898566,-59004.34111371035,-18261.315630015557,-27935.714093752184,-66488.43782107065,-70100.38298675357,-73639.17581751883,-63466.71463847641,-57847.08063016949,-18261.455994498705,-25978.17110099368,-31736.813885060557,-35196.66172688475,-38381.9604104214,-33281.062082830715,-59025.10725857395,-17808.188681694748,-27822.4861569127,-66398.80848333568,-69998.8931833914,-73424.52891421023,-63575.815754268864,-57966.501502674844,-17808.503770131643,-25614.613977997364,-31489.27072647393,-35034.96384636694,-38329.119378709394,-33256.058423087154,-59004.41187298718,-20939.77346936189,-28026.74919316146,-66439.77683711163,-70015.49003271917,-73624.94293823415,-62416.6374098266,-58566.72093786384,-20939.92371766363,-26836.5083078441,-32353.302001535794,-35600.4399482196,-38584.67999808373,-32873.3573327526,-58939.34925890149,-22545.572930961494,-27213.19062092391,-66665.26663197798,-70187.58532191937,-73794.99622692897,-62162.08319967055,-59254.063976844314,-22545.66829850864,-27213.105841783945,-32077.961694772253,-35210.59072121341,-38190.76274168143,-32231.88902370705,-58891.058536376375
low voltage,links,residential rural resistive heater0,-51776.9890737709,-64015.99078867825,-52555.220114164214,-76758.86788336416,-162864.69570934723,-173693.78031696234,-168592.94745607892,-51776.349476732816,-72071.07896839705,-88836.68578320726,-121900.18499543217,-151008.85428612208,-138558.76832897062,-112450.8518070516,-49109.79108481071,-67171.41520430802,-61820.22149458666,-89458.44697801971,-175471.43098034174,-193496.14162270297,-176054.37903989173,-49110.783491148955,-70890.89730143885,-91004.22295567507,-117867.86116733286,-153112.14385035486,-148930.66237348752,-116646.1627714657,-49614.23885939731,-67826.61812186809,-62085.99084485312,-89753.70645010012,-175698.7158616657,-193444.9387296629,-176033.2879489929,-49614.55032428811,-70650.81021503311,-90339.33142870205,-119870.42663954425,-151084.94904689927,-148594.31579108312,-117150.96191151516,-50587.55922538503,-68958.70339504928,-62972.76974055395,-90444.59543547801,-175804.7231450114,-193203.5821892802,-176140.80455954434,-50586.671145279084,-71264.05383738282,-90925.3618220007,-120544.24904916037,-150406.74351360844,-148066.19426675828,-116438.86075315384,-49792.94322721126,-68322.55431966319,-62332.49164011068,-89636.40898785993,-175714.07397107474,-193065.1092102928,-175341.2804114224,-49790.85244640193,-71472.55251954585,-91175.5519029939,-120904.40051886468,-150737.9463567366,-148097.66977976199,-116387.74287691693,-49481.30012604353,-69689.45152872388,-63578.1973238367,-91260.90740333327,-177618.05799145903,-196666.44007957587,-172997.48543758428,-49481.7308867988,-71222.61589363363,-95571.86531968442,-123740.36074858742,-148362.81640703892,-146656.5892748879,-114444.86208439595,-52030.183961739036,-72683.39373732891,-65271.566441444316,-92525.67878569425,-178795.8033560225,-196043.46663585055,-170564.9099894542,-52028.90564790768,-72683.57694773709,-97911.73213450353,-126770.49791288681,-150154.17946807217,-147790.5720510268,-114309.73363770758
low voltage,links,residential urban decentral air heat pump0,-147.23794873744453,-585.1339794808271,-5691.1576659207685,-10593.436237412481,-11544.637333265287,-11093.000653123729,-8120.087067571246,-147.26467820116008,-146.86248477733142,-272.24215039049705,-930.3403173397983,-2270.9338933562526,-2490.1973615802444,-10413.173869029963,-852.6358241749555,-1020.7175182665496,-6121.887225111682,-10724.83313782628,-11527.870967428134,-11360.711467273652,-8187.597413927111,-852.6167674626435,-976.3361722524526,-1050.1568011903528,-1675.265386279425,-2741.0047482235777,-2618.40130591642,-10302.220403285439,-833.0692557762281,-999.4221642320633,-6134.613851904065,-10729.376638167558,-11532.722576775215,-11367.356130077647,-8183.656028523001,-833.033648534914,-960.5717115505672,-1054.276428931208,-1626.7444554733015,-2731.0201142856727,-2604.6162732681632,-10324.398636250788,-808.3259099883793,-972.8635070972177,-6135.330414920789,-10717.276208464566,-11544.372862993121,-11380.72831467372,-8183.3930215455775,-808.3252519143167,-941.9512621209211,-1035.0870632344936,-1584.181516299007,-2720.1208028074707,-2587.676080377894,-10351.306441267225,-776.4379660545349,-953.9565946939001,-6146.934021813732,-10718.336253443447,-11567.070091501133,-11390.429393721659,-8261.552491445651,-776.4615140551851,-905.3902271195436,-1007.4390951611435,-1558.1500661210166,-2751.326020589559,-2623.3749356191443,-10340.141876233116,-717.4976643111625,-860.3958152100075,-6157.661478407232,-10689.575495875633,-11652.910477094121,-11512.433853729415,-8472.610996716183,-717.4919890753124,-828.3300265840107,-939.9426083517435,-1466.8921532572513,-2622.7704432395403,-2512.5041621352775,-10389.295758718454,-720.2384288401748,-847.0861232844785,-6159.848277422204,-10688.910506088674,-11706.12771700508,-11579.415332332526,-8499.401501915621,-720.2460983814717,-847.1614713481426,-932.5611013746388,-1451.5883225433586,-2652.0407458315417,-2525.3689510943595,-10394.402358181467
low voltage,links,residential urban decentral resistive heater0,-58.19727216686734,-958.237784102861,-13005.527750202607,-22683.91213219338,-29498.160902852545,-29815.012917089214,-30257.28620066141,-58.192021033575045,-391.09207917817093,-8109.919389331951,-19233.25081346951,-24710.840941720515,-22767.450921611136,-25097.208112042797,-68.08933821197333,-1975.2620589368091,-13824.36212536002,-23820.473525987218,-29441.53876946868,-28148.214032644682,-29946.851318382716,-68.17081403176772,-2297.8830497441013,-11755.224224290378,-19052.266631887025,-25710.879546153174,-22140.604137853377,-24059.632986089753,-68.80742218148723,-2044.0282880440086,-13838.48493794427,-23829.421172332404,-29442.64465504404,-29384.349017886394,-29982.108216761873,-68.85562513252493,-2322.3852685630295,-12003.519717669766,-19850.49483316423,-24815.553142355253,-21268.24808490397,-23080.625358378587,-70.38862979142812,-2102.8377610284087,-13842.520931678324,-23813.905013909538,-29428.57741590705,-28154.708694588204,-29983.714800217043,-70.48081822012847,-2334.5307516878365,-12108.23327906677,-19950.64115579718,-24531.49171213733,-21002.343558043834,-22751.923389660486,-72.26578800579091,-2195.3288826852927,-13868.024881182446,-23737.592111603575,-29393.635182845726,-28066.529079028212,-28435.640892012125,-72.17003761172124,-2303.3864091230726,-12004.998325335198,-19904.372964149425,-24538.907474371226,-20996.265131840675,-22865.861878753138,-82.5982890769618,-2428.043011341097,-13891.619500976847,-23615.497258628246,-29274.369030733407,-29213.7254448099,-30446.886972657347,-82.56348180917847,-2608.1288093614753,-12044.32421268755,-19790.321646826218,-23738.817761879152,-20171.383001515394,-21786.15288191719,-173.21748129232395,-2603.485016080195,-13977.692080614253,-23656.908622046732,-29184.46201404621,-27808.53931201994,-30544.13347246209,-173.19609511749286,-2603.474139056588,-12174.485682270117,-19700.978053471506,-23791.48238798876,-20200.185009148805,-21775.941169110305
low voltage,links,services rural ground heat pump0,-1628.6474432131413,-6674.836086011943,-25906.195711938013,-27332.41545464302,-28775.107201949137,-27821.95467531252,-24192.87411619683,-1629.0802979710018,-1966.7025248402406,-2670.115726852367,-6879.94870031053,-11275.155707794302,-13543.636146502766,-23756.477559122795,-6757.434969853043,-10955.109705101677,-26826.89384466193,-27971.761804453992,-29265.133535606612,-25687.622853477198,-23418.500823627623,-6757.4263533081485,-10019.981212830478,-11942.9497708068,-13839.511308459645,-15306.535387627198,-13251.367703624805,-23641.057315275317,-6716.248462041156,-10914.072793020448,-26837.54665056971,-27982.242727975827,-29270.849470130423,-25697.898719928737,-23443.416687371813,-6716.302288203321,-10099.730718328405,-12359.1174590574,-14235.282506615335,-15616.15051496672,-13347.309968464326,-23654.769829632198,-6648.4845271658005,-10867.32696934416,-26862.25715974315,-28010.427636920667,-29296.173741915572,-25716.534498006793,-23478.14467634004,-6648.903968503289,-10216.47231192597,-12566.823478712799,-14396.275467240566,-15753.8738407661,-13417.835848145232,-23674.83117827841,-6485.330434209811,-10865.989961431915,-26842.583605118787,-28003.17396017978,-29273.550100234424,-25742.320032729647,-23487.217339792973,-6485.661322509418,-9973.925521217328,-12404.335893326119,-14273.560916368087,-15674.955598729328,-13407.296027036362,-23643.78553410278,-7922.65102252261,-11076.734523714005,-26896.861199730844,-28026.408628207082,-29338.89181187561,-25224.60471939797,-23672.053805512278,-7923.01998525009,-10597.294985708424,-12641.862084802604,-14362.919437087181,-15622.241419766038,-13176.645934388798,-23619.461495121497,-8763.517051761659,-10840.901912920908,-26805.48651209264,-28076.941355137424,-29379.011024220603,-25256.85202432708,-24016.825230699156,-8763.605596107715,-10840.97799686027,-12647.982137036755,-14266.026328128031,-15531.007126984849,-12958.945246496833,-23595.808823805506
low voltage,links,services rural resistive heater0,-26810.933454673097,-34897.72979553027,-26882.61225810842,-42600.4282304331,-85933.2411848901,-87972.06865269573,-82411.13857389934,-26810.829936729446,-42953.584118648316,-53874.02445965644,-68031.67948488922,-79473.78136232929,-73676.01571397852,-56402.62515291981,-26783.43513479968,-35284.11364143642,-30766.35211646763,-46924.847521833246,-90574.4456981564,-95526.51095104615,-86683.9667621471,-26783.388030278602,-36790.774812590585,-53389.75711900221,-67156.35147167738,-80621.8560898667,-78217.14198146675,-56781.309279635374,-26918.568225773575,-35517.9097941399,-31129.34975085286,-47220.10671785801,-90512.48126806547,-95453.46407434136,-86551.84624332622,-26918.561198461797,-36750.339544601964,-53131.05970277307,-68051.57390432965,-79736.3896404594,-78047.56497054087,-58502.0406729859,-27244.122805215222,-35938.97129353792,-31389.761910877285,-47331.5798929394,-90659.7859305579,-95409.92683496406,-86480.67180467703,-27244.08600025343,-36962.15910622269,-53158.263873705466,-68263.1817199533,-79381.99818302125,-77836.36188786918,-59029.91611658867,-26914.94734824684,-35573.32715099523,-30791.693484585892,-46655.24190530049,-90132.8068498627,-95274.99462736901,-85968.75362171802,-26914.67879352949,-37529.571001631055,-53061.206886909094,-68274.38564343122,-79699.92844151877,-77893.13091390177,-58304.610369700655,-26708.744710725532,-36219.008085824105,-31784.150930868433,-47553.917737451426,-91237.35975228707,-96896.53771972193,-85944.31272903123,-26708.673521835728,-37281.81214560292,-53862.04824400755,-69715.73475008046,-79439.99098804488,-77758.36740572653,-57231.06776167863,-27603.582914405506,-37805.97006211624,-33268.090935651984,-48073.15809853757,-91861.4720013798,-96471.51018503874,-84516.29715169304,-27603.724021043654,-37805.86187484607,-54502.293671944986,-70370.28816139237,-80213.0873909438,-78028.98954781816,-56721.83943262019
low voltage,links,services urban decentral air heat pump0,-92.90558819476328,-358.8240010491934,-2821.2365300118677,-6889.922371720812,-7215.0457869559505,-6955.962301444759,-5126.24842211541,-92.91753558859409,-92.92203794342748,-355.12036930929787,-539.8079353171182,-1160.5043818958584,-1273.7259588490772,-4762.954550539103,-390.91412221225346,-498.8412079852871,-2944.9151671839886,-6981.323323429823,-7346.2454934038515,-7244.5123724432515,-5300.771353285421,-390.90846639847194,-465.3149808118336,-544.1639433389804,-964.6307743147673,-1354.0953308626888,-1290.7798107495107,-4761.624666474378,-388.20417064571296,-494.97700571710914,-2948.3105640087956,-6978.618610176421,-7343.2511119763785,-7243.016638621687,-5293.919615446963,-388.2903111340079,-464.2691128857445,-561.7658884682226,-942.6843801132877,-1337.9975987412465,-1270.9782361885625,-4794.31106853861,-383.9832219413316,-490.28007019040194,-2949.2017522655274,-6974.3966049823475,-7336.642646247327,-7237.303637410735,-5284.241406149229,-383.9988164524952,-463.80365369929893,-561.7735551657568,-933.6217454859759,-1328.221491107323,-1258.7427523818917,-4793.4399332202975,-374.9435477729005,-489.4363624820361,-2956.109879717465,-6989.88699934258,-7349.2041535595445,-7242.109287551059,-5292.02596508386,-374.9383461010876,-452.84306456291586,-556.5985284929714,-926.4614140652294,-1341.5526457804672,-1274.9245192658466,-4799.736764720362,-382.6271519450125,-479.1282978536997,-2975.1834587747708,-6995.887929311085,-7357.226833546741,-7272.815507551517,-5355.4293990523665,-382.67098868255226,-451.00777247615196,-558.8939335380057,-913.1615710997962,-1265.8194661665816,-1204.3547571213057,-4819.219730555039,-396.67917708652254,-480.3755063154122,-2984.5043318089174,-6984.458726875322,-7327.102167105063,-7249.243036261397,-5330.096232565618,-396.6897169443207,-480.3618622633568,-565.035956655598,-905.5783119789531,-1304.809469469195,-1231.3322933009595,-4821.404263572877
low voltage,links,services urban decentral resistive heater0,-138.83311747932896,-2125.7433799556698,-5874.693191320179,-9587.334340018966,-12767.681503047352,-11846.576121039874,-11784.724587491004,-138.77977163599843,-2088.902504892845,-4189.180400301986,-9876.572474426963,-11503.328455972822,-10556.022637684282,-9000.64427361327,-273.16976807040015,-2236.652066121545,-5999.093001405376,-9669.757989179496,-12866.991266133693,-11937.310291347627,-11989.63533787078,-273.2056906669316,-2373.1265414573136,-5023.015409861177,-10110.879187605588,-11819.975168780195,-10695.367568777623,-9739.734944417334,-273.18682592432646,-2242.01675541644,-5999.617292263248,-9653.567195205134,-12867.766749622591,-11936.000219782321,-11988.12038410469,-273.04955185576335,-2378.00057913823,-5080.210670763905,-10425.388770498164,-11485.49405930369,-10349.69747299494,-9422.882733028477,-273.04793298420407,-2251.6371157413373,-5998.1773306562445,-9653.30037748932,-12864.854941514446,-11931.309140023466,-11984.02004739974,-273.0649941933054,-2376.051663138537,-5088.388932772603,-10441.261496664105,-11477.074730609245,-10342.637783114244,-9414.231103141316,-161.67678313202447,-2270.2361951716152,-5998.942300721294,-9666.031804623955,-12835.64508523873,-12005.479645851965,-11952.801029964221,-161.45616566434956,-2355.2813829993493,-5103.1518681994985,-10443.583393203015,-11486.503236701788,-10460.559116024127,-9439.53434559031,-237.39484690690716,-2371.7777029610784,-6048.267079171849,-9678.45917189184,-12848.322458266879,-11919.829366576058,-12023.05179195984,-237.36443054847592,-2453.0322519139168,-5162.872604549003,-10362.695750868661,-11432.342205940107,-10349.764474386973,-9305.47670578592,-254.982531470056,-2472.0202687676283,-6103.964568364835,-9650.191222766234,-12910.148534083222,-11977.723451046524,-11828.797674674752,-254.98103636957563,-2472.010637266538,-5057.689789923076,-10380.1488295905,-11416.381246721294,-10315.925469085721,-9275.701925903146
low voltage,links,urban central air heat pump0,-0.15698116507200574,-104.86757392038953,-45067.345927575516,-58367.00512866149,-58364.64786535564,-58364.622395880244,-58364.62230033994,-0.12829648072483554,-0.04871375629755668,-0.10644157209853519,-0.05437398191790165,-2869.7949141168997,-10271.250270578872,-43114.23696055568,-7135.567025057535,-7508.670962377053,-50460.806365379525,-63668.432815767694,-63665.30417632488,-63665.282070378926,-56545.51335068385,-7135.644142942279,-7489.920178495081,-7812.407965824837,-9042.25263198528,-10942.597896798308,-12465.422230220058,-42537.280477745066,-7165.294561200029,-7535.032036643306,-50487.329514677636,-63692.27069817472,-63689.395537298165,-63689.366805240985,-56539.86780823001,-7165.397820530809,-7586.302170537864,-8058.409671497664,-9376.392201262648,-10810.020801759494,-11728.672954481355,-42790.60331324678,-7202.833231610256,-7570.508811682398,-50494.07332252602,-63694.30509655883,-63691.51343679139,-63691.494810404576,-56506.47320394519,-7202.782211844354,-7546.5473490126415,-7994.785683394975,-9254.497415855712,-10655.719224533155,-11524.886356955862,-43020.863720461144,-6808.720406342378,-7327.413494376244,-50778.36810823299,-63969.49460248572,-63963.807799479735,-63963.78785420265,-57185.837104475955,-6808.629284498087,-7181.517101229387,-7576.655564282479,-8855.534354702973,-10288.928190204157,-11154.189657374656,-42922.30156001571,-1339.590345191433,-1991.8983818002484,-51171.77184871143,-64505.41383018085,-64499.251880431744,-64499.23804377455,-63160.91202651742,-1339.57499288066,-1658.2376922351302,-2115.0130752884725,-3316.5419650722324,-4647.400879690056,-6219.422224588318,-41741.89542506379,-2470.6267290391957,-2839.5737082180344,-51047.03041033947,-64483.81080239958,-64476.713372621554,-64476.69693215451,-62022.164785964946,-2470.285177527558,-2839.207523681388,-3108.7670463082113,-4309.681273380906,-5633.889347152504,-6247.328521919573,-41326.526238184895
low voltage,links,urban central resistive heater0,-7122.070767958106,-17752.679723463516,-72211.7145810999,-82155.17446172898,-86766.199034155,-88314.12204280206,-79224.41813153635,-7121.903114469161,-7120.529538109548,-7120.438113627418,-9641.388859965999,-28266.060099316,-31266.48352937762,-85408.17840706768,-10182.248910491204,-25530.9551335599,-78860.07808315117,-86764.83502072348,-91381.9322097814,-90757.34131424731,-76754.62270583562,-10184.143008359886,-14179.171616608293,-20080.183393888732,-25430.011324191157,-30327.44082005261,-27181.9822645852,-84611.55281231442,-10217.24979165947,-25432.355592677344,-78971.89074464473,-86889.06880121735,-91597.27126233312,-90875.77556057448,-76849.12782837803,-10220.624822083622,-13028.767513111894,-20389.71343895713,-24615.352738271096,-29375.464490992184,-26954.03866217407,-84880.17092484098,-10306.066510701234,-25783.70001060733,-79320.31669430966,-87278.96302335648,-91984.31176963898,-91185.6656908759,-76963.35533835334,-10307.953913244892,-11690.975130454828,-20076.08728316875,-24974.70114739769,-29156.336933005095,-26617.16307644148,-84824.13712587593,-14819.150243069334,-25862.332388407558,-78726.87757522908,-86641.07069585197,-91288.84148123043,-90085.43437107078,-79937.88644583912,-14818.58148828084,-17512.906360469144,-23549.682952298463,-28145.966947063367,-32052.487418411813,-27294.184231451603,-84557.87261066248,-26982.07575485474,-37128.702183151574,-82232.92660268271,-86929.23260558206,-91559.14745735037,-83908.8230390746,-73849.9844046837,-26981.80064528162,-30887.019971353104,-38377.8176101054,-41737.1037618597,-42641.05545661336,-35329.96210908901,-82663.77709839998,-41181.782105674145,-43086.73393602311,-83842.48480897193,-88448.88488496351,-93083.97797846577,-75739.63133351287,-73865.46909487,-41184.22930177004,-43088.593794508924,-46065.16834649176,-48915.527297604385,-48923.47429412412,-35657.06725151503,-82332.35633747543
low voltage,loads,electricity,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531,-284044.9017677531
low voltage,loads,industry electricity,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003,-192753.42465753428,-192608.44748858453,-192652.96803652972,-193003.4246575343,-193385.84474885848,-193681.50684931513,-193750.00000000003
